"","circ_id","mmu1","mmu2","mmu3"
"5770","8:118568830|118569093",NA,NA,2
"5771","8:118865914|118866128",NA,NA,2
"5772","8:11899568|11899734",2,NA,NA
"5773","8:120128219|120129329",6,NA,NA
"5774","8:120251165|120252295",NA,2,NA
"5775","8:120264865|120272980",NA,NA,6
"5776","8:120292382|120293213",NA,2,5
"5777","8:120469068|120472342",NA,NA,3
"5778","8:120474893|120478065",2,NA,16
"5779","8:120477898|120479799",NA,2,6
"5780","8:120663269|120668877",NA,NA,2
"5781","8:121119336|121119611",3,NA,NA
"5782","8:121280322|121280541",2,NA,NA
"5783","8:121335390|121338076",NA,NA,2
"5784","8:121482592|121482903",10,NA,NA
"5785","8:121812904|121814385",NA,NA,6
"5786","8:122162692|122162856",NA,NA,2
"5787","8:122280843|122282098",NA,NA,6
"5788","8:122627287|122627463",5,NA,NA
"5789","8:122701165|122705493",NA,NA,2
"5790","8:122716693|122724018",NA,NA,2
"5791","8:122718266|122734530",NA,NA,2
"5792","8:123032096|123050572",2,NA,NA
"5793","8:123166115|123166991",3,NA,NA
"5794","8:123209048|123209265",NA,4,NA
"5795","8:123209795|123210150",NA,NA,4
"5796","8:123635406|123642784",NA,9,13
"5797","8:123635406|123701531",NA,NA,5
"5798","8:123701467|123723971",NA,2,NA
"5799","8:123991733|123994438",NA,2,NA
"5800","8:124109265|124110182",16,13,32
"5801","8:124207087|124216764",NA,2,NA
"5802","8:124212627|124216764",2,NA,NA
"5803","8:124388004|124388155",4,NA,NA
"5804","8:125022096|125032407",2,NA,7
"5805","8:125451994|125455221",NA,NA,5
"5806","8:125814192|125815187",NA,NA,4
"5807","8:125814192|125817181",NA,NA,4
"5808","8:125817111|125858922",NA,NA,2
"5809","8:125817111|125862248",NA,2,NA
"5810","8:125875150|125891920",NA,NA,2
"5811","8:126159916|126166222",5,NA,NA
"5812","8:126461173|126461403",NA,NA,2
"5813","8:126650756|126654445",17,NA,7
"5814","8:12674817|12682373",NA,NA,3
"5815","8:127548277|127548489",4,NA,NA
"5816","8:127901121|127901433",3,NA,NA
"5817","8:128096728|128115979",NA,NA,6
"5818","8:128142050|128153234",8,2,18
"5819","8:128142050|128201096",NA,2,NA
"5820","8:12850527|12850698",7,NA,NA
"5821","8:13068267|13068419",4,NA,NA
"5822","8:13186795|13192598",NA,4,6
"5823","8:13215848|13217965",2,NA,3
"5824","8:22701553|22707225",NA,NA,2
"5825","8:23025034|23030461",NA,NA,3
"5826","8:23025034|23035616",3,NA,6
"5827","8:23351532|23352817",NA,NA,2
"5828","8:23401675|23413672",2,NA,NA
"5829","8:25468443|25472138",2,NA,12
"5830","8:25667949|25672946",NA,NA,2
"5831","8:26045523|26048259",NA,NA,2
"5832","8:26130592|26131341",NA,NA,5
"5833","8:26130592|26139719",NA,NA,6
"5834","8:26130592|26149911",NA,NA,5
"5835","8:26149756|26153272",NA,NA,3
"5836","8:26149756|26156172",NA,NA,3
"5837","8:26152756|26156172",NA,NA,2
"5838","8:26156045|26170010",NA,NA,4
"5839","8:26217656|26223149",NA,3,3
"5840","8:26224742|26226117",NA,NA,8
"5841","8:26225771|26229612",5,2,NA
"5842","8:26236844|26239874",NA,2,NA
"5843","8:26557877|26562448",NA,NA,9
"5844","8:27470219|27470743",3,NA,NA
"5845","8:27632905|27633422",NA,NA,2
"5846","8:27640722|27646697",NA,NA,4
"5847","8:27769199|27769755",NA,NA,2
"5848","8:3219708|3235152",NA,2,NA
"5849","8:3292432|3292716",NA,NA,2
"5850","8:3308382|3308934",52,11,97
"5851","8:33700201|33726487",NA,NA,2
"5852","8:33756978|33759094",2,NA,NA
"5853","8:34159180|34175730",NA,NA,2
"5854","8:34225761|34252131",NA,NA,2
"5855","8:3477348|3479639",NA,NA,2
"5856","8:3494888|3497090",NA,NA,3
"5857","8:35283600|35284497",NA,NA,3
"5858","8:3557148|3560915",NA,6,NA
"5859","8:3558318|3560915",NA,NA,5
"5860","8:35941550|35945797",NA,NA,3
"5861","8:36131821|36144335",NA,2,NA
"5862","8:36283242|36283435",NA,NA,3
"5863","8:36317323|36317692",NA,2,NA
"5864","8:3647841|3648988",NA,NA,2
"5865","8:3663158|3663290",2,NA,NA
"5866","8:3683290|3684123",NA,3,2
"5867","8:3683290|3684623",NA,NA,10
"5868","8:39530344|39538670",2,NA,NA
"5869","8:40953792|40963267",NA,2,NA
"5870","8:40960495|40963267",NA,NA,2
"5871","8:41468424|41475631",3,NA,2
"5872","8:41501084|41529464",NA,NA,3
"5873","8:41501084|41537877",NA,NA,2
"5874","8:41514605|41514772",NA,4,NA
"5875","8:41529268|41537877",NA,NA,7
"5876","8:41720223|41723587",NA,NA,3
"5877","8:45406132|45406391",2,NA,NA
"5878","8:45441967|45442282",NA,4,NA
"5879","8:45470451|45471068",2,NA,NA
"5880","8:45479143|45479345",5,NA,NA
"5881","8:45557451|45557680",3,NA,NA
"5882","8:45840897|45841334",NA,2,NA
"5883","8:46212089|46228740",NA,NA,3
"5884","8:46428670|46433529",NA,NA,2
"5885","8:46556551|46558328",NA,3,8
"5886","8:46945836|46966788",NA,NA,7
"5887","8:46961369|46966788",8,NA,NA
"5888","8:46977979|46980322",NA,3,NA
"5889","8:46981616|46984968",6,NA,NA
"5890","8:47007343|47007515",NA,2,NA
"5891","8:47236342|47246620",NA,2,NA
"5892","8:47252953|47253315",4,NA,NA
"5893","8:47966317|47967912",4,5,13
"5894","8:48352470|48353891",12,3,17
"5895","8:50392261|50392490",NA,NA,2
"5896","8:51937159|51937436",NA,NA,3
"5897","8:56985810|56994068",NA,3,NA
"5898","8:57017592|57022445",2,NA,4
"5899","8:57991119|58005644",NA,NA,3
"5900","8:58036800|58037261",6,NA,2
"5901","8:60333705|60333909",2,NA,NA
"5902","8:61380265|61394448",NA,NA,4
"5903","8:61488965|61525393",NA,2,NA
"5904","8:61502817|61507656",5,4,2
"5905","8:61502817|61526634",NA,NA,4
"5906","8:61525309|61542833",10,NA,NA
"5907","8:61539432|61542833",2,NA,NA
"5908","8:61782252|61783052",6,NA,8
"5909","8:65264331|65287220",4,NA,2
"5910","8:66948413|66949326",NA,4,NA
"5911","8:68166334|68173605",NA,NA,2
"5912","8:68194412|68210917",NA,2,4
"5913","8:68289966|68290176",3,NA,NA
"5914","8:68301682|68302448",NA,NA,2
"5915","8:68335632|68361538",4,NA,NA
"5916","8:68335632|68361541",17,2,29
"5917","8:68354939|68361541",4,NA,2
"5918","8:68356768|68361538",NA,NA,8
"5919","8:68356768|68361541",5,NA,22
"5920","8:68781903|68783888",NA,3,NA
"5921","8:69010701|69010974",3,NA,NA
"5922","8:69340094|69348547",4,NA,2
"5923","8:69549574|69550267",5,NA,NA
"5924","8:70192463|70197237",NA,NA,3
"5925","8:70202530|70202816",5,NA,NA
"5926","8:70370092|70370728",2,NA,NA
"5927","8:70388428|70388686",7,NA,15
"5928","8:70388428|70403404",6,12,12
"5929","8:70485828|70486278",NA,NA,3
"5930","8:70501158|70505341",NA,NA,2
"5931","8:70511931|70513309",NA,NA,2
"5932","8:70606088|70606268",2,NA,NA
"5933","8:70704263|70704751",2,NA,NA
"5934","8:70749552|70749968",3,NA,NA
"5935","8:70750525|70753752",NA,NA,2
"5936","8:70850395|70861661",NA,NA,8
"5937","8:71152376|71152533",5,NA,NA
"5938","8:71372379|71372530",3,NA,NA
"5939","8:71708050|71710069",NA,NA,2
"5940","8:71742885|71743780",NA,NA,2
"5941","8:71775577|71776637",4,NA,NA
"5942","8:71795405|71796844",NA,NA,2
"5943","8:71927759|71928153",3,NA,NA
"5944","8:71944129|71945252",4,NA,NA
"5945","8:72055204|72055570",3,NA,NA
"5946","8:72173117|72173316",4,NA,NA
"5947","8:73121747|73134150",9,5,14
"5948","8:73126920|73127094",2,NA,NA
"5949","8:73471085|73473276",NA,NA,2
"5950","8:73564034|73612431",NA,NA,2
"5951","8:73858458|73940940",3,NA,NA
"5952","8:73898154|73940940",NA,NA,2
"5953","8:75951362|75951538",5,NA,NA
"5954","8:77983954|78003936",NA,NA,2
"5955","8:78003776|78091789",NA,NA,5
"5956","8:78037359|78085263",7,NA,2
"5957","8:78037359|78091789",12,5,25
"5958","8:78048070|78091789",NA,NA,4
"5959","8:78071268|78078301",NA,NA,15
"5960","8:78071268|78085263",2,NA,10
"5961","8:78071268|78091789",59,4,84
"5962","8:78071268|78111425",3,NA,4
"5963","8:78109353|78137757",24,11,27
"5964","8:78136176|78140256",8,4,2
"5965","8:78290604|78291775",NA,3,18
"5966","8:79251790|79257787",2,4,13
"5967","8:79251790|79281650",NA,NA,2
"5968","8:79267441|79305386",NA,2,NA
"5969","8:79423794|79433577",NA,NA,8
"5970","8:79786878|79787919",2,NA,NA
"5971","8:79786878|79818695",NA,3,4
"5972","8:79796999|79803167",NA,NA,2
"5973","8:79796999|79818695",NA,NA,5
"5974","8:79818461|79818695",11,8,37
"5975","8:79818461|79821551",NA,NA,3
"5976","8:79818461|79847169",NA,2,NA
"5977","8:79818461|79863292",NA,NA,6
"5978","8:79844803|79847169",10,NA,16
"5979","8:79844803|79863292",71,29,155
"5980","8:80070282|80083098",4,NA,NA
"5981","8:80070282|80098993",2,NA,NA
"5982","8:80098412|80098993",12,2,38
"5983","8:80390353|80390740",NA,NA,2
"5984","8:81121763|81121935",NA,2,NA
"5985","8:81526729|81527024",6,18,32
"5986","8:82678807|82679421",NA,NA,2
"5987","8:83103585|83106244",18,3,23
"5988","8:84407582|84419565",4,NA,NA
"5989","8:84811220|84811377",NA,4,NA
"5990","8:85338226|85339041",4,NA,2
"5991","8:85338237|85339041",3,NA,NA
"5992","8:85440394|85498944",NA,NA,2
"5993","8:85448271|85454596",NA,NA,4
"5994","8:85448271|85498944",3,NA,5
"5995","8:85448271|85505904",NA,NA,4
"5996","8:85483735|85498944",NA,NA,7
"5997","8:85498412|85498944",187,46,354
"5998","8:85498412|85505904",NA,NA,6
"5999","8:85498614|85498875",2,NA,NA
"6000","8:85590686|85591181",14,10,32
"6001","8:85703923|85704272",4,NA,NA
"6002","8:85776564|85778676",NA,NA,7
"6003","8:85791012|85791301",2,NA,NA
"6004","8:86264959|86265598",NA,NA,3
"6005","8:86273141|86275591",NA,2,NA
"6006","8:86602262|86606439",NA,2,13
"6007","8:86602262|86628586",NA,2,7
"6008","8:86602262|86648871",NA,NA,3
"6009","8:86623058|86628586",NA,NA,3
"6010","8:86738870|86739047",2,NA,NA
"6011","8:86756110|86783184",4,NA,NA
"6012","8:86770338|86776448",NA,4,6
"6013","8:8731383|8733973",NA,NA,2
"6014","8:87358013|87378945",NA,NA,2
"6015","8:87392318|87399697",9,2,13
"6016","8:87587053|87588738",NA,NA,2
"6017","8:87587547|87587726",NA,NA,2
"6018","8:88871156|88876997",NA,NA,2
"6019","8:88883089|88884893",NA,NA,8
"6020","8:88891515|88893800",2,NA,NA
"6021","8:89073501|89078538",NA,NA,4
"6022","8:89078427|89081401",NA,NA,4
"6023","8:89104977|89105169",2,NA,NA
"6024","8:89765509|89765691",NA,NA,2
"6025","8:9052156|9052405",NA,2,NA
"6026","8:90919150|90919463",2,NA,NA
"6027","8:91658876|91660490",NA,NA,3
"6028","8:91658876|91662379",NA,NA,2
"6029","8:91732341|91733338",NA,NA,3
"6030","8:91748393|91753515",3,NA,NA
"6031","8:91753295|91757312",7,NA,2
"6032","8:91827975|91828937",NA,NA,6
"6033","8:92074386|92074758",2,NA,NA
"6034","8:92194944|92211906",3,NA,NA
"6035","8:92194944|92249524",NA,NA,6
"6036","8:92615490|92615699",NA,NA,8
"6037","8:93071480|93077382",NA,NA,4
"6038","8:93142640|93142828",2,NA,NA
"6039","8:94548082|94548252",NA,NA,2
"6040","8:94725725|94727097",4,NA,17
"6041","8:94725725|94731853",NA,NA,5
"6042","8:95349461|95363383",NA,NA,2
"6043","8:95355683|95363383",NA,NA,2
"6044","8:95500581|95500735",2,NA,NA
"6045","8:95506765|95507066",NA,2,NA
"6046","8:95551455|95551691",5,NA,NA
"6047","8:95551843|95559328",NA,2,2
"6048","8:95558400|95559328",5,2,19
"6049","8:95709924|95710390",9,NA,NA
"6050","8:96091941|96093050",42,18,108
"6051","8:96150808|96151017",3,NA,NA
"6052","8:96462313|96463073",NA,5,NA
"6053","8:96498598|96502014",NA,NA,4
"6054","9:100377573|100390725",NA,NA,2
"6055","9:100390481|100390725",NA,NA,2
"6056","9:100545302|100620195",NA,NA,2
"6057","9:100587205|100594593",NA,2,NA
"6058","9:100587205|100620195",NA,NA,2
"6059","9:100639742|100668749",NA,NA,3
"6060","9:100716470|100737957",NA,NA,5
"6061","9:100762828|100790770",2,NA,NA
"6062","9:100894757|100909189",NA,NA,4
"6063","9:100905188|100912296",NA,NA,2
"6064","9:100905188|100914028",NA,3,NA
"6065","9:101002221|101025937",NA,NA,3
"6066","9:101021509|101025937",NA,NA,8
"6067","9:101025780|101031073",2,NA,NA
"6068","9:101025780|101071624",NA,NA,3
"6069","9:101052526|101071624",2,NA,9
"6070","9:101057533|101071624",4,NA,NA
"6071","9:101071357|101071624",NA,NA,3
"6072","9:102496009|102496959",2,3,10
"6073","9:102608569|102608726",6,NA,NA
"6074","9:103086083|103087794",2,NA,NA
"6075","9:103086232|103087877",NA,NA,2
"6076","9:103089117|103094680",3,NA,NA
"6077","9:103093012|103094732",NA,7,28
"6078","9:103096421|103098243",NA,NA,7
"6079","9:103097000|103098243",NA,NA,2
"6080","9:103100133|103100838",NA,3,NA
"6081","9:103100133|103102374",NA,3,4
"6082","9:103102259|103103286",NA,NA,2
"6083","9:103103195|103104145",NA,NA,3
"6084","9:103104036|103105267",NA,NA,6
"6085","9:103208894|103209140",NA,NA,2
"6086","9:103931552|103934182",NA,NA,2
"6087","9:103939395|103939677",NA,NA,10
"6088","9:103990660|104003987",NA,NA,3
"6089","9:105300141|105345016",NA,3,2
"6090","9:105559383|105563421",2,NA,NA
"6091","9:106060814|106063711",NA,NA,5
"6092","9:106360945|106361227",NA,NA,2
"6093","9:106531415|106531623",2,NA,NA
"6094","9:106575316|106577893",NA,NA,4
"6095","9:106711347|106713897",2,NA,NA
"6096","9:106721334|106731493",NA,NA,2
"6097","9:106729136|106731493",2,NA,3
"6098","9:107447324|107447504",9,NA,NA
"6099","9:107468130|107468506",NA,NA,6
"6100","9:107568328|107568647",8,NA,11
"6101","9:107634107|107646825",NA,NA,2
"6102","9:107642693|107644907",7,6,29
"6103","9:107940096|107947463",NA,NA,3
"6104","9:108248099|108255826",NA,NA,2
"6105","9:108373009|108373427",3,NA,NA
"6106","9:108375640|108377468",7,NA,NA
"6107","9:108388337|108388817",NA,NA,3
"6108","9:108405787|108407214",NA,2,NA
"6109","9:108405787|108411817",NA,NA,3
"6110","9:108405787|108422176",NA,NA,5
"6111","9:108410785|108411817",NA,NA,2
"6112","9:108418886|108419785",2,2,NA
"6113","9:108488831|108492345",NA,NA,10
"6114","9:108559170|108559655",2,NA,NA
"6115","9:109855168|109856860",3,NA,3
"6116","9:109926156|109938189",NA,2,NA
"6117","9:109993869|110000135",NA,NA,6
"6118","9:110011989|110015004",2,NA,5
"6119","9:110011989|110020030",NA,NA,3
"6120","9:110042576|110051224",5,NA,NA
"6121","9:110182013|110191591",NA,NA,8
"6122","9:110265078|110268126",NA,NA,2
"6123","9:110279787|110284555",3,NA,NA
"6124","9:110396775|110398879",2,NA,NA
"6125","9:110398744|110403342",NA,NA,9
"6126","9:110402679|110403342",NA,3,6
"6127","9:110456336|110456991",NA,NA,2
"6128","9:110856397|110860226",NA,3,7
"6129","9:110867873|110869585",NA,NA,2
"6130","9:110867971|110869563",2,NA,NA
"6131","9:111019235|111034915",NA,NA,2
"6132","9:111028732|111034915",NA,2,NA
"6133","9:113740477|113744322",NA,NA,3
"6134","9:113773915|113780752",NA,2,2
"6135","9:113773915|113788007",2,NA,NA
"6136","9:113785030|113788551",NA,NA,4
"6137","9:114279664|114288793",6,NA,14
"6138","9:114576317|114576639",NA,NA,3
"6139","9:114746048|114749767",2,NA,NA
"6140","9:114851493|114896393",NA,NA,3
"6141","9:114890900|114896393",NA,2,NA
"6142","9:114890900|114938659",NA,NA,2
"6143","9:114996149|115005150",NA,NA,3
"6144","9:115095161|115109587",NA,2,6
"6145","9:115934101|115939371",NA,NA,2
"6146","9:115934101|115960781",2,NA,2
"6147","9:115958883|115960781",45,13,59
"6148","9:118356077|118368092",4,NA,NA
"6149","9:118361611|118368092",NA,NA,4
"6150","9:118889412|118890655",2,NA,NA
"6151","9:119074607|119076194",NA,NA,2
"6152","9:119113611|119133983",NA,NA,9
"6153","9:119123480|119133983",NA,NA,3
"6154","9:119740089|119742791",2,NA,NA
"6155","9:119802429|119803479",NA,NA,2
"6156","9:120266763|120266941",NA,NA,3
"6157","9:120781983|120784478",4,NA,NA
"6158","9:120784505|120788589",3,NA,NA
"6159","9:120785007|120786265",3,NA,NA
"6160","9:120851478|120851663",2,NA,NA
"6161","9:120990443|120990791",2,NA,NA
"6162","9:121556381|121560631",8,NA,14
"6163","9:121636372|121637159",2,NA,NA
"6164","9:122092735|122104729",NA,NA,3
"6165","9:122204970|122208073",NA,NA,2
"6166","9:122637831|122648091",NA,NA,3
"6167","9:122909415|122929657",NA,NA,2
"6168","9:123308718|123309003",NA,NA,2
"6169","9:13321634|13321898",2,NA,NA
"6170","9:13531285|13532971",4,NA,7
"6171","9:13608469|13613651",NA,NA,2
"6172","9:14231590|14234003",NA,NA,2
"6173","9:14458985|14486735",NA,NA,4
"6174","9:14482918|14486735",3,NA,10
"6175","9:14504049|14507896",NA,NA,12
"6176","9:15219023|15222991",NA,NA,2
"6177","9:18206595|18213479",NA,NA,2
"6178","9:20260367|20263260",4,NA,NA
"6179","9:20384323|20387774",5,NA,9
"6180","9:20413442|20413597",NA,3,NA
"6181","9:20553947|20554133",2,NA,NA
"6182","9:20556701|20556955",NA,NA,3
"6183","9:20802378|20802661",NA,NA,3
"6184","9:20825192|20831502",NA,2,NA
"6185","9:20837740|20838467",3,NA,2
"6186","9:21291063|21291352",4,NA,NA
"6187","9:21480750|21486814",3,NA,NA
"6188","9:21566922|21572167",4,NA,NA
"6189","9:21644786|21646655",NA,NA,6
"6190","9:21668412|21668686",NA,NA,2
"6191","9:21735692|21737171",2,NA,NA
"6192","9:22279075|22279808",NA,NA,2
"6193","9:22402113|22415405",NA,NA,2
"6194","9:22402113|22425389",3,NA,12
"6195","9:22555040|22570441",5,NA,3
"6196","9:22555040|22590360",13,NA,19
"6197","9:22557259|22590360",NA,NA,4
"6198","9:22566520|22590360",NA,NA,2
"6199","9:22740967|22799292",5,NA,NA
"6200","9:22798876|22799292",19,14,39
"6201","9:23164458|23164608",NA,2,NA
"6202","9:24169245|24169452",NA,2,NA
"6203","9:25036167|25044568",NA,NA,3
"6204","9:25215012|25217561",NA,NA,2
"6205","9:25505856|25514964",NA,NA,2
"6206","9:29096447|29098697",NA,2,NA
"6207","9:29777594|29777835",NA,4,NA
"6208","9:3036021|3037421",NA,2,NA
"6209","9:31002844|31006995",5,NA,NA
"6210","9:31011435|31014269",5,3,15
"6211","9:31224722|31229867",3,NA,NA
"6212","9:32040865|32064420",NA,NA,2
"6213","9:32063217|32064420",2,NA,NA
"6214","9:32093137|32101357",7,NA,9
"6215","9:32093137|32119561",10,3,4
"6216","9:32797442|32797633",NA,NA,2
"6217","9:33142708|33142892",3,NA,NA
"6218","9:3441054|3450151",NA,NA,7
"6219","9:3441054|3477962",NA,NA,4
"6220","9:34823079|34855815",4,NA,NA
"6221","9:34869154|34897191",NA,NA,4
"6222","9:35146526|35156002",6,2,4
"6223","9:36645610|36654900",NA,NA,2
"6224","9:36654711|36655447",NA,NA,3
"6225","9:36655291|36662642",NA,NA,2
"6226","9:36696828|36704645",NA,NA,6
"6227","9:39640727|39640884",NA,2,NA
"6228","9:40219588|40227079",NA,NA,2
"6229","9:40337251|40337598",5,NA,NA
"6230","9:41297651|41297884",NA,NA,5
"6231","9:41968566|41983642",2,NA,NA
"6232","9:41979092|41983642",NA,NA,4
"6233","9:42348410|42355884",NA,NA,2
"6234","9:42903831|42909082",NA,4,NA
"6235","9:44067912|44070405",NA,NA,2
"6236","9:44080316|44084696",NA,2,NA
"6237","9:44263893|44264651",NA,NA,8
"6238","9:44315250|44315757",NA,NA,3
"6239","9:44318956|44319112",NA,3,NA
"6240","9:44734524|44738256",NA,2,NA
"6241","9:44735621|44738256",NA,NA,9
"6242","9:44740080|44740565",6,2,NA
"6243","9:44740080|44740568",15,2,13
"6244","9:44843639|44846799",NA,NA,9
"6245","9:44846624|44849247",NA,NA,2
"6246","9:44864239|44874730",NA,2,NA
"6247","9:45780476|45780842",NA,4,NA
"6248","9:45780476|45816217",NA,NA,3
"6249","9:45802101|45809789",2,NA,9
"6250","9:45802101|45811554",4,7,4
"6251","9:45807382|45811554",NA,NA,2
"6252","9:45819825|45827386",NA,NA,10
"6253","9:45874685|45876222",6,NA,NA
"6254","9:45884239|45886495",NA,4,NA
"6255","9:45884239|45887428",3,NA,2
"6256","9:45884239|45890027",NA,2,NA
"6257","9:45886378|45890027",4,NA,NA
"6258","9:46034514|46066838",2,NA,NA
"6259","9:46089169|46089853",NA,12,18
"6260","9:46224488|46224936",2,NA,NA
"6261","9:48628582|48631860",2,NA,NA
"6262","9:48628582|48654861",NA,NA,2
"6263","9:49314298|49314456",NA,NA,3
"6264","9:50515199|50515372",NA,NA,4
"6265","9:50549220|50555433",NA,NA,4
"6266","9:50719976|50734015",8,NA,6
"6267","9:51560109|51560467",2,NA,NA
"6268","9:51852858|51853024",NA,NA,2
"6269","9:52054974|52055726",NA,NA,3
"6270","9:53427500|53427876",NA,NA,2
"6271","9:53478016|53478324",NA,NA,3
"6272","9:53505705|53506089",NA,NA,7
"6273","9:53553817|53554126",NA,3,5
"6274","9:55251770|55251992",2,NA,NA
"6275","9:55402845|55407448",NA,NA,4
"6276","9:55563188|55593279",NA,3,NA
"6277","9:55745403|55767202",23,5,39
"6278","9:55765364|55767202",5,NA,2
"6279","9:56052772|56054862",NA,NA,2
"6280","9:56877537|56885380",NA,NA,2
"6281","9:56927187|56930367",NA,NA,3
"6282","9:56963997|56965145",3,NA,NA
"6283","9:56993864|56996838",NA,NA,6
"6284","9:57011878|57012979",NA,NA,2
"6285","9:57024665|57026471",3,NA,6
"6286","9:57024665|57032660",2,NA,NA
"6287","9:57026376|57032660",NA,NA,2
"6288","9:57432939|57437645",NA,NA,4
"6289","9:57436238|57437645",NA,NA,11
"6290","9:58530969|58548085",NA,NA,2
"6291","9:58547951|58551085",2,NA,NA
"6292","9:58547951|58551477",NA,NA,5
"6293","9:58547951|58558615",NA,NA,3
"6294","9:58863241|58865335",4,NA,NA
"6295","9:58885907|58897791",NA,NA,6
"6296","9:59302160|59313138",NA,NA,6
"6297","9:59303633|59313138",7,NA,9
"6298","9:59313007|59344198",NA,NA,2
"6299","9:59315158|59319814",NA,NA,4
"6300","9:59540198|59547432",NA,NA,2
"6301","9:59791762|59796838",2,NA,NA
"6302","9:59794988|59796838",NA,NA,5
"6303","9:59887051|59890180",4,NA,NA
"6304","9:60159932|60183857",NA,NA,3
"6305","9:60159932|60219805",NA,NA,2
"6306","9:60283235|60301829",11,4,8
"6307","9:60488606|60488793",3,NA,NA
"6308","9:60757411|60761785",2,NA,NA
"6309","9:61868810|61876189",6,NA,NA
"6310","9:62328388|62328578",NA,2,NA
"6311","9:62810040|62827830",NA,2,NA
"6312","9:62820031|62827830",5,NA,2
"6313","9:62820031|62830937",NA,NA,4
"6314","9:62826632|62830937",NA,2,4
"6315","9:6288471|6293937",NA,NA,2
"6316","9:6288471|6337441",NA,NA,4
"6317","9:6288489|6293937",17,NA,NA
"6318","9:63200805|63229549",NA,NA,3
"6319","9:6333323|6337441",NA,NA,2
"6320","9:63523967|63526513",11,7,22
"6321","9:63570946|63575204",2,NA,NA
"6322","9:63573429|63575204",2,NA,3
"6323","9:64111712|64121891",NA,NA,9
"6324","9:64119865|64121891",NA,NA,6
"6325","9:64221215|64226534",NA,NA,5
"6326","9:64346074|64346288",NA,NA,2
