"","circ_id","mmu1","mmu2","mmu3"
"2086","14:54611298|54615367",3,NA,NA
"2087","14:54645959|54646505",1,NA,NA
"2088","14:54706238|54706492",4,NA,NA
"2089","14:54748335|54749611",NA,2,NA
"2090","14:54890805|54890991",NA,1,NA
"2091","14:54899624|54904618",2,NA,NA
"2092","14:54995895|54997202",2,NA,NA
"2093","14:55134577|55134729",1,3,10
"2094","14:55877841|55879045",NA,NA,4
"2095","14:55896656|55897555",NA,2,1
"2096","14:55896826|55897555",3,NA,NA
"2097","14:56611883|56612326",NA,NA,2
"2098","14:56720530|56724534",NA,NA,1
"2099","14:56825205|56840364",NA,NA,2
"2100","14:56986291|56999487",NA,NA,4
"2101","14:56986291|57001701",NA,1,NA
"2102","14:56986291|57009463",5,NA,16
"2103","14:56999290|57001701",NA,NA,3
"2104","14:57036366|57042320",NA,NA,7
"2105","14:57041605|57042320",NA,NA,2
"2106","14:57151412|57169718",NA,1,NA
"2107","14:57185403|57187785",NA,NA,2
"2108","14:57185403|57194560",NA,NA,1
"2109","14:57186966|57187785",3,NA,NA
"2110","14:57823323|57828536",NA,NA,1
"2111","14:58084377|58103098",NA,NA,2
"2112","14:58094066|58103098",13,NA,14
"2113","14:58181044|58192487",NA,7,NA
"2114","14:59757014|59776654",NA,2,NA
"2115","14:60476929|60484915",NA,NA,13
"2116","14:6076430|6086701",NA,NA,3
"2117","14:6079783|6086701",NA,NA,2
"2118","14:60928302|60929997",1,2,NA
"2119","14:60944162|60947018",23,17,76
"2120","14:60944162|60987591",NA,1,NA
"2121","14:60987411|60989316",3,NA,12
"2122","14:60993660|60994033",2,NA,NA
"2123","14:61080656|61083952",NA,NA,2
"2124","14:61080656|61112756",NA,NA,21
"2125","14:6175089|6178992",NA,4,9
"2126","14:6175089|6191964",NA,NA,3
"2127","14:6175089|6199288",NA,2,NA
"2128","14:6178827|6186400",3,NA,NA
"2129","14:6208962|6215121",NA,NA,2
"2130","14:62946916|62951867",NA,NA,1
"2131","14:63162578|63171851",NA,4,24
"2132","14:63767173|63774614",NA,NA,2
"2133","14:64959755|64976090",NA,NA,1
"2134","14:65016762|65025968",NA,NA,4
"2135","14:65063049|65066117",NA,6,11
"2136","14:65089333|65099075",NA,3,2
"2137","14:65134098|65134575",NA,NA,1
"2138","14:65134098|65140767",NA,4,NA
"2139","14:65313032|65317924",NA,NA,3
"2140","14:66424891|66427683",1,NA,NA
"2141","14:66450760|66451001",NA,NA,1
"2142","14:70379059|70379980",NA,NA,3
"2143","14:70472588|70493920",NA,2,NA
"2144","14:70473926|70478430",NA,NA,1
"2145","14:70473926|70493920",1,NA,NA
"2146","14:70493808|70504955",NA,NA,4
"2147","14:70638638|70638866",1,NA,NA
"2148","14:70825829|70826042",NA,1,NA
"2149","14:72800923|72822284",NA,NA,11
"2150","14:72802045|72822284",NA,1,NA
"2151","14:72827193|72836582",NA,NA,10
"2152","14:72827193|72921211",5,NA,4
"2153","14:72836505|72921211",NA,6,29
"2154","14:72889455|72921211",60,62,294
"2155","14:73499968|73503072",2,NA,5
"2156","14:73499968|73506638",NA,5,2
"2157","14:73499968|73532470",NA,NA,2
"2158","14:73501732|73503072",NA,NA,2
"2159","14:73603760|73605867",NA,NA,1
"2160","14:73816795|73819257",NA,1,NA
"2161","14:75013020|75023830",10,NA,14
"2162","14:75529008|75531442",2,NA,4
"2163","14:75529008|75547242",6,NA,NA
"2164","14:75529008|75576912",1,NA,NA
"2165","14:75543228|75547242",5,3,NA
"2166","14:76004342|76014566",NA,1,NA
"2167","14:76361925|76363771",NA,NA,3
"2168","14:76363577|76370638",NA,3,NA
"2169","14:77848726|77875240",NA,NA,2
"2170","14:79162701|79174649",NA,NA,3
"2171","14:79219675|79221742",2,4,19
"2172","14:79219675|79232603",9,NA,NA
"2173","14:79246603|79263517",NA,NA,9
"2174","14:79294086|79302445",5,1,NA
"2175","14:79576973|79578535",3,NA,NA
"2176","14:79593160|79607537",NA,NA,11
"2177","14:79606517|79607537",NA,4,1
"2178","14:79606517|79614961",NA,NA,4
"2179","14:79798186|79804754",NA,1,NA
"2180","14:79804589|79808355",1,NA,2
"2181","14:8379653|8382480",NA,1,3
"2182","14:8416739|8474756",NA,NA,3
"2183","14:8456107|8456690",15,14,69
"2184","14:8456107|8474756",8,NA,NA
"2185","14:87009521|87047907",3,NA,NA
"2186","14:87047771|87104078",NA,NA,1
"2187","14:87694469|87712276",NA,NA,2
"2188","14:87709511|87712276",1,NA,2
"2189","14:87709511|87718319",NA,NA,3
"2190","14:87709511|87724723",NA,NA,7
"2191","14:87718169|87724723",NA,1,NA
"2192","14:99423916|99448506",NA,1,NA
"2193","14:99425153|99448506",NA,NA,4
"2194","14:99433784|99459079",3,NA,NA
"2195","15:100013725|100040028",NA,NA,11
"2196","15:100029782|100040028",NA,3,4
"2197","15:100059858|100065839",NA,NA,4
"2198","15:100076322|100084223",NA,NA,1
"2199","15:100100068|100109988",NA,NA,5
"2200","15:100130613|100152394",NA,1,NA
"2201","15:100143125|100152394",NA,1,NA
"2202","15:100418443|100423553",NA,NA,1
"2203","15:101091812|101096895",NA,NA,5
"2204","15:101096664|101102458",1,NA,NA
"2205","15:101990410|101995074",NA,NA,3
"2206","15:101992595|101995074",3,NA,NA
"2207","15:101994437|101995074",NA,NA,6
"2208","15:102316206|102318154",5,NA,NA
"2209","15:102381695|102383126",NA,2,NA
"2210","15:102381695|102387182",1,NA,11
"2211","15:102381719|102387182",NA,NA,4
"2212","15:102381719|102399238",NA,NA,2
"2213","15:102446617|102449372",NA,NA,1
"2214","15:10592157|10610179",5,NA,NA
"2215","15:12118033|12118249",NA,NA,6
"2216","15:12118033|12118257",NA,NA,2
"2217","15:12136481|12140738",NA,NA,2
"2218","15:12146234|12160776",NA,2,NA
"2219","15:12230359|12238105",NA,NA,2
"2220","15:12232841|12238105",NA,NA,1
"2221","15:12339713|12343237",5,5,5
"2222","15:12387622|12390135",3,1,NA
"2223","15:12457883|12458385",5,NA,7
"2224","15:12846153|12848293",1,NA,NA
"2225","15:12889704|12905787",NA,NA,2
"2226","15:25714114|25726609",NA,NA,1
"2227","15:25732055|25734192",NA,NA,1
"2228","15:25785888|25804682",1,NA,NA
"2229","15:27616409|27623444",2,NA,NA
"2230","15:27805715|27833242",NA,NA,4
"2231","15:27818149|27821527",NA,NA,1
"2232","15:27871246|27912820",NA,NA,2
"2233","15:27881392|27905417",1,NA,NA
"2234","15:27897919|27905417",3,NA,1
"2235","15:33212961|33213409",NA,NA,1
"2236","15:33250071|33302693",NA,NA,1
"2237","15:33250071|33381593",NA,NA,5
"2238","15:33250071|33466863",1,NA,NA
"2239","15:3357455|3418195",NA,NA,1
"2240","15:3357455|3487490",3,NA,6
"2241","15:3362828|3487490",1,NA,NA
"2242","15:3370400|3370573",4,NA,NA
"2243","15:3370400|3377083",NA,NA,2
"2244","15:34114169|34136973",NA,NA,1
"2245","15:34116456|34136973",NA,NA,3
"2246","15:34118025|34140043",NA,NA,4
"2247","15:34131309|34136973",NA,1,NA
"2248","15:34134436|34136973",NA,NA,1
"2249","15:34577715|34584911",NA,1,NA
"2250","15:34648811|34650596",NA,1,7
"2251","15:34945151|35000102",NA,NA,6
"2252","15:35072575|35073367",NA,1,NA
"2253","15:35099579|35115791",4,NA,1
"2254","15:35417656|35423443",NA,NA,2
"2255","15:35417656|35430430",NA,NA,2
"2256","15:35533441|35534506",2,4,13
"2257","15:35572205|35597668",NA,NA,1
"2258","15:35617743|35652512",NA,NA,1
"2259","15:35668846|35675098",NA,NA,2
"2260","15:35792184|35794635",NA,NA,1
"2261","15:36227408|36227743",1,NA,NA
"2262","15:36601558|36605801",1,NA,NA
"2263","15:36605685|36606181",NA,NA,4
"2264","15:37270833|37279971",NA,NA,2
"2265","15:37287485|37291916",NA,3,23
"2266","15:37984190|37986443",2,NA,NA
"2267","15:37986121|37986443",1,NA,NA
"2268","15:37986322|37989640",NA,NA,2
"2269","15:38009869|38013812",NA,NA,2
"2270","15:38045936|38048393",NA,NA,2
"2271","15:38493717|38499085",1,NA,NA
"2272","15:38500541|38501844",1,NA,NA
"2273","15:38507430|38514853",NA,NA,1
"2274","15:38673100|38676357",3,NA,NA
"2275","15:38676271|38681409",4,NA,NA
"2276","15:39138370|39155707",NA,NA,2
"2277","15:4064741|4066663",NA,2,NA
"2278","15:4064741|4089478",NA,NA,7
"2279","15:4064741|4131361",NA,NA,1
"2280","15:4076946|4089478",11,6,46
"2281","15:4120649|4177148",NA,NA,1
"2282","15:41660869|41683974",NA,NA,1
"2283","15:41660869|41689448",2,NA,NA
"2284","15:42323062|42331653",NA,NA,1
"2285","15:42323062|42339901",NA,NA,5
"2286","15:42323062|42359855",NA,1,NA
"2287","15:42359622|42375801",NA,NA,5
"2288","15:42375679|42387055",NA,NA,4
"2289","15:43355565|43377245",NA,NA,8
"2290","15:43374210|43377245",NA,NA,3
"2291","15:44243455|44284269",NA,NA,1
"2292","15:50685500|50710338",NA,1,NA
"2293","15:50709409|50710338",5,NA,NA
"2294","15:5219062|5241611",NA,NA,5
"2295","15:52946480|52955811",1,NA,NA
"2296","15:52946480|52965200",1,NA,NA
"2297","15:54899913|54906645",4,NA,NA
"2298","15:55012736|55015307",15,10,37
"2299","15:55015183|55044439",NA,NA,1
"2300","15:55044260|55081669",5,NA,NA
"2301","15:55072126|55081669",31,11,31
"2302","15:55075587|55081669",NA,NA,6
"2303","15:55612583|55655646",5,1,11
"2304","15:57684427|57687147",NA,1,NA
"2305","15:57980163|57985998",NA,5,2
"2306","15:58840687|58844409",17,17,57
"2307","15:59287873|59327315",NA,1,NA
"2308","15:61978996|61979314",14,17,67
"2309","15:61978996|62021201",NA,NA,4
"2310","15:62021087|62047775",NA,1,NA
"2311","15:62114022|62114410",NA,NA,4
"2312","15:63671208|63673894",NA,NA,1
"2313","15:6451715|6452647",NA,NA,1
"2314","15:66466655|66467048",NA,NA,2
"2315","15:66466655|66487696",NA,NA,1
"2316","15:66475875|66487696",NA,1,NA
"2317","15:6785941|6789138",NA,NA,1
"2318","15:67973319|67990923",2,NA,2
"2319","15:68037601|68042072",NA,NA,5
"2320","15:68037601|68096792",NA,NA,2
"2321","15:68084441|68096792",NA,1,NA
"2322","15:68084462|68096792",NA,NA,2
"2323","15:68885206|68889323",NA,NA,2
"2324","15:68885206|68901759",3,NA,NA
"2325","15:7202336|7203041",3,NA,3
"2326","15:72557131|72565506",6,12,18
"2327","15:72808810|72813841",NA,NA,3
"2328","15:72871820|72903492",7,1,18
"2329","15:72884654|72903492",1,NA,2
"2330","15:72897810|72903492",NA,1,3
"2331","15:73009841|73018414",NA,NA,1
"2332","15:73101709|73103841",NA,NA,1
"2333","15:73101709|73114326",NA,NA,1
"2334","15:73163883|73170094",NA,NA,5
"2335","15:73163883|73215208",NA,NA,2
"2336","15:73197597|73215208",6,NA,3
"2337","15:73202697|73215208",NA,NA,2
"2338","15:73202697|73237044",1,1,1
"2339","15:73236889|73266593",4,1,2
"2340","15:73263607|73266593",3,2,9
"2341","15:73394078|73396121",NA,NA,1
"2342","15:73426905|73428367",NA,NA,3
"2343","15:75959221|75960275",NA,NA,3
"2344","15:76276580|76278148",NA,NA,5
"2345","15:76311308|76314499",NA,NA,1
"2346","15:76478137|76478484",4,1,1
"2347","15:76480208|76480549",NA,NA,2
"2348","15:76480615|76480771",NA,NA,1
"2349","15:76635727|76636147",NA,NA,7
"2350","15:76788502|76788880",NA,NA,1
"2351","15:77647151|77647530",1,NA,NA
"2352","15:77692067|77697431",NA,NA,1
"2353","15:78968311|78970804",NA,1,1
"2354","15:78998854|78999371",NA,NA,6
"2355","15:78998854|79005101",NA,NA,1
"2356","15:7913761|8112066",NA,NA,1
"2357","15:79421197|79421746",29,28,45
"2358","15:79425234|79426787",10,9,24
"2359","15:79425234|79428057",NA,3,12
"2360","15:79426687|79428057",NA,NA,5
"2361","15:79884529|79886088",3,NA,2
"2362","15:8006448|8049146",2,2,NA
"2363","15:8006448|8108848",NA,NA,4
"2364","15:80120005|80123693",NA,NA,1
"2365","15:8072191|8108848",NA,NA,3
"2366","15:80768407|80773356",4,NA,NA
"2367","15:80768407|80786913",NA,NA,5
"2368","15:80786084|80786913",NA,NA,1
"2369","15:80807658|80808357",NA,NA,1
"2370","15:80844595|80845603",NA,NA,1
"2371","15:80890607|80891014",2,NA,NA
"2372","15:80906597|80929555",1,NA,NA
"2373","15:81001591|81001853",2,1,NA
"2374","15:81259004|81267247",NA,NA,2
"2375","15:81261888|81276523",NA,NA,7
"2376","15:81311476|81315093",NA,NA,2
"2377","15:81314890|81322381",NA,1,10
"2378","15:81504200|81507726",3,NA,NA
"2379","15:81512493|81512938",NA,NA,2
"2380","15:81515814|81516713",13,6,29
"2381","15:81523941|81525626",2,NA,3
"2382","15:81554327|81561114",NA,NA,3
"2383","15:81600767|81603123",NA,NA,4
"2384","15:81600767|81606227",NA,2,2
"2385","15:81600767|81608833",NA,NA,1
"2386","15:8169334|8170843",NA,NA,1
"2387","15:8172451|8173673",NA,NA,3
"2388","15:8176626|8177935",NA,NA,1
"2389","15:81906645|81907262",NA,NA,9
"2390","15:81909705|81911612",NA,1,NA
"2391","15:81911425|81911612",1,NA,NA
"2392","15:82059297|82063110",NA,NA,2
"2393","15:82059297|82069634",NA,NA,4
"2394","15:82069464|82080493",NA,NA,8
"2395","15:82079225|82079507",1,NA,NA
"2396","15:82709431|82741485",8,1,6
"2397","15:82735713|82741485",9,15,7
"2398","15:83191081|83192377",NA,3,3
"2399","15:83191081|83220927",NA,NA,4
"2400","15:83197669|83198669",2,NA,NA
"2401","15:83197669|83227341",NA,NA,1
"2402","15:83211805|83218810",NA,NA,2
"2403","15:83214719|83218810",1,9,NA
"2404","15:83214719|83220927",NA,NA,2
"2405","15:83216886|83220927",3,NA,NA
"2406","15:83263884|83269308",NA,1,NA
"2407","15:83433318|83436822",NA,NA,4
"2408","15:8355167|8359800",NA,NA,1
"2409","15:84617096|84626225",NA,1,NA
"2410","15:84617096|84630056",NA,NA,1
"2411","15:85259522|85277707",NA,NA,2
"2412","15:85275838|85277707",3,NA,7
"2413","15:85766874|85769393",NA,7,8
"2414","15:86183847|86235964",NA,NA,2
"2415","15:88573711|88576087",6,1,11
"2416","15:88591236|88601265",6,NA,1
"2417","15:88695499|88696362",100,41,288
"2418","15:88698656|88700457",NA,NA,2
"2419","15:88966153|88966320",NA,1,NA
"2420","15:88978339|88981022",8,NA,5
"2421","15:89137221|89141052",1,NA,NA
"2422","15:89146555|89154165",NA,NA,1
"2423","15:89177941|89178274",8,2,NA
"2424","15:89189746|89190496",NA,NA,1
"2425","15:89362212|89362497",NA,NA,2
"2426","15:90452451|90503938",NA,NA,3
"2427","15:90456147|90503938",NA,1,NA
"2428","15:90469080|90503938",5,NA,NA
"2429","15:90835448|90843951",NA,NA,2
"2430","15:90875912|90879836",NA,1,NA
"2431","15:9149062|9157510",NA,NA,1
"2432","15:9149541|9156460",NA,NA,2
"2433","15:93156945|93159799",NA,NA,1
"2434","15:93321894|93339593",NA,NA,3
"2435","15:93349997|93363126",2,4,13
"2436","15:93353331|93363126",3,NA,2
"2437","15:93357552|93363126",NA,1,NA
"2438","15:94451715|94451898",NA,NA,4
"2439","15:95762105|95792422",2,NA,3
"2440","15:95762105|95818259",NA,3,NA
"2441","15:95810185|95818259",NA,NA,1
"2442","15:95846152|95847837",2,NA,2
"2443","15:96247873|96254792",NA,NA,1
"2444","15:96288756|96289070",NA,1,1
"2445","15:96288756|96290545",NA,1,7
"2446","15:96507736|96522050",NA,NA,1
"2447","15:97175214|97259216",NA,NA,3
"2448","15:97175214|97272030",NA,NA,4
"2449","15:97578215|97589191",NA,NA,1
"2450","15:97585991|97592106",2,NA,NA
"2451","15:97782674|97786369",NA,2,3
"2452","15:97973689|97985014",3,NA,NA
"2453","15:97982850|97985014",13,6,10
"2454","15:98379410|98380112",3,NA,NA
"2455","15:98426743|98427334",9,NA,11
"2456","15:98426743|98429779",3,NA,NA
"2457","15:98554482|98556316",NA,NA,8
"2458","15:99047514|99083975",NA,1,3
"2459","15:99071282|99083975",NA,NA,2
"2460","15:99181694|99183546",NA,NA,3
"2461","15:99299460|99300050",28,20,38
"2462","15:99299460|99304558",NA,NA,1
"2463","15:99303741|99305224",NA,2,NA
"2464","15:99521449|99522224",NA,NA,4
"2465","15:99616032|99617155",NA,2,NA
"2466","15:99617976|99618559",NA,NA,2
"2467","15:99681400|99694680",NA,NA,2
"2468","15:99692289|99724718",2,NA,NA
"2469","15:99717374|99717839",NA,NA,5
"2470","15:99717374|99724718",15,NA,1
"2471","15:99882800|99885359",NA,NA,2
"2472","15:99888173|99894557",NA,NA,1
"2473","16:10386245|10398906",NA,NA,3
"2474","16:10428866|10445365",6,NA,3
"2475","16:10428866|10462745",NA,NA,2
"2476","16:10897567|10902757",1,NA,5
"2477","16:10922429|10946567",NA,NA,3
"2478","16:10934658|10946567",70,30,164
"2479","16:10940533|10946567",NA,5,5
"2480","16:10958580|10959635",NA,2,4
"2481","16:11017248|11017583",1,3,5
"2482","16:11040448|11042457",NA,NA,1
"2483","16:11048373|11056960",3,NA,NA
"2484","16:11048373|11056963",NA,NA,9
"2485","16:11231089|11238647",1,NA,NA
"2486","16:11231089|11265372",NA,NA,1
"2487","16:11263028|11265372",8,NA,10
"2488","16:11532777|11556297",2,NA,NA
"2489","16:11646038|11646461",5,NA,3
"2490","16:13468498|13472457",NA,1,NA
"2491","16:13505254|13506789",NA,2,3
"2492","16:13515196|13516939",39,10,44
"2493","16:13613848|13616614",3,NA,NA
"2494","16:13616475|13617880",NA,NA,3
"2495","16:13658150|13675366",NA,NA,2
"2496","16:13956206|13958236",NA,7,8
"2497","16:13987315|13988355",4,NA,NA
"2498","16:14003557|14006268",NA,1,NA
"2499","16:14254517|14254765",1,NA,NA
"2500","16:15600920|15605197",NA,NA,2
"2501","16:15720772|15722125",NA,NA,2
"2502","16:15855353|15855573",5,NA,1
"2503","16:15957869|15958727",NA,NA,3
"2504","16:16043164|16048640",NA,1,10
"2505","16:16048504|16064907",2,6,37
"2506","16:16078189|16087636",NA,NA,2
"2507","16:16295287|16322080",NA,2,NA
"2508","16:16833761|16836339",6,3,26
"2509","16:16833761|16844353",NA,NA,2
"2510","16:16833761|16856303",NA,NA,1
"2511","16:16841315|16844353",NA,NA,6
"2512","16:16910548|16910950",NA,3,NA
"2513","16:16977853|16994371",NA,1,NA
"2514","16:17108978|17111874",NA,NA,1
"2515","16:17166578|17174080",NA,1,NA
"2516","16:17286756|17287222",NA,2,8
"2517","16:17481240|17489537",1,1,2
"2518","16:17498412|17515558",NA,NA,2
"2519","16:18090584|18096380",NA,1,NA
"2520","16:18098083|18098620",NA,NA,1
"2521","16:18293431|18296607",NA,1,NA
"2522","16:18765095|18766268",NA,3,4
"2523","16:19969191|19980887",NA,NA,3
"2524","16:20005000|20009239",5,2,NA
"2525","16:20008088|20009239",NA,2,1
"2526","16:20101472|20105819",NA,NA,4
"2527","16:20101472|20117076",NA,NA,3
"2528","16:20116342|20117076",NA,NA,10
"2529","16:20133531|20133704",NA,NA,1
"2530","16:20368540|20368693",1,NA,NA
"2531","16:20368540|20368694",1,NA,NA
"2532","16:20475292|20476359",4,2,10
"2533","16:20502167|20503258",NA,NA,3
"2534","16:20502561|20502931",1,NA,NA
"2535","16:21253436|21254571",5,NA,NA
"2536","16:21589165|21596652",NA,1,NA
"2537","16:21777530|21786902",NA,NA,5
"2538","16:21777530|21800194",NA,NA,5
"2539","16:21780894|21795084",NA,NA,4
"2540","16:21830243|21837177",1,NA,NA
"2541","16:21842389|21847342",NA,NA,1
"2542","16:22067185|22067883",NA,1,1
"2543","16:22067185|22071545",1,NA,NA
"2544","16:22929329|22930013",2,2,11
"2545","16:23136313|23147189",NA,1,13
"2546","16:23173615|23175133",NA,2,NA
"2547","16:24261530|24275692",NA,NA,10
"2548","16:24378341|24427067",4,NA,NA
"2549","16:24426865|24427067",NA,NA,9
"2550","16:24426865|24480539",NA,NA,1
"2551","16:24426865|24500621",2,NA,NA
"2552","16:24480426|24500621",NA,NA,1
"2553","16:24580342|24581026",NA,NA,1
"2554","16:24663840|24708709",6,NA,NA
"2555","16:25784473|25791155",NA,NA,1
"2556","16:29099747|29127172",NA,1,NA
"2557","16:29252789|29260456",NA,1,9
"2558","16:29252789|29268883",NA,NA,2
"2559","16:29288058|29298720",10,NA,26
"2560","16:30174570|30181567",NA,NA,1
"2561","16:30362219|30366287",17,6,56
"2562","16:30389982|30392187",1,NA,NA
"2563","16:30946138|30960615",6,NA,12
"2564","16:30958288|30960615",3,NA,NA
"2565","16:31561923|31600653",1,NA,NA
"2566","16:31561923|31631642",3,NA,NA
"2567","16:31590574|31600653",NA,NA,1
"2568","16:31624431|31631642",3,1,4
"2569","16:31624431|31648386",6,NA,1
"2570","16:31631485|31657044",NA,NA,2
"2571","16:31787617|31802691",NA,NA,2
"2572","16:31796497|31802691",NA,1,NA
"2573","16:31796497|31809283",NA,NA,1
"2574","16:31841906|31850519",9,3,5
"2575","16:31841906|31852717",1,NA,NA
"2576","16:31846529|31850519",3,NA,2
"2577","16:31852604|31856126",NA,NA,5
"2578","16:31852604|31858749",NA,NA,1
"2579","16:31856062|31860393",2,NA,NA
"2580","16:32057217|32057574",1,NA,NA
"2581","16:32104187|32108058",1,NA,NA
"2582","16:32186161|32188245",4,NA,NA
"2583","16:32435566|32440115",NA,NA,2
"2584","16:32437035|32437994",NA,2,11
"2585","16:32439183|32440115",NA,4,6
"2586","16:32482556|32484774",NA,NA,4
"2587","16:32590125|32590812",NA,2,NA
"2588","16:32658607|32665076",1,NA,NA
"2589","16:32670047|32677415",NA,NA,2
"2590","16:32770661|32772553",NA,NA,3
"2591","16:32770661|32775775",NA,NA,6
"2592","16:32770661|32782114",9,9,50
"2593","16:32772426|32782114",NA,2,1
"2594","16:32802197|32814203",NA,NA,3
"2595","16:32886680|32901406",NA,NA,6
"2596","16:32903388|32909742",NA,NA,1
"2597","16:32927383|32930278",NA,NA,1
"2598","16:33016443|33037229",1,NA,NA
"2599","16:33025041|33026372",NA,NA,6
"2600","16:33087119|33088537",NA,2,NA
"2601","16:33097311|33115125",NA,NA,2
"2602","16:33241690|33255344",8,11,67
"2603","16:33241690|33288553",NA,NA,7
"2604","16:33247563|33255344",1,1,5
"2605","16:33254995|33288553",NA,NA,3
"2606","16:33277245|33288553",2,6,4
"2607","16:33287224|33288553",NA,1,NA
"2608","16:33338649|33371484",1,NA,NA
"2609","16:33527285|33531069",5,NA,NA
"2610","16:34018762|34040617",3,NA,NA
"2611","16:35149867|35169364",NA,2,NA
"2612","16:35269772|35276915",NA,NA,6
"2613","16:35761402|35763880",NA,NA,2
"2614","16:35767870|35768724",NA,NA,1
"2615","16:35784344|35784734",NA,NA,2
"2616","16:35820551|35823320",3,NA,NA
"2617","16:37697410|37698926",11,2,6
"2618","16:37698648|37698926",NA,NA,2
"2619","16:37991025|38014356",NA,NA,3
"2620","16:38040333|38049138",6,NA,5
"2621","16:38322923|38331169",NA,2,NA
"2622","16:3912037|3912650",2,NA,1
"2623","16:3932637|3935532",NA,NA,2
"2624","16:3955229|3956849",NA,3,11
"2625","16:3955229|3972897",2,NA,12
"2626","16:3997287|3997997",1,NA,6
"2627","16:4129388|4130653",NA,1,NA
"2628","16:43687772|43689460",NA,NA,3
"2629","16:44019266|44025443",3,NA,NA
"2630","16:44340587|44341698",4,NA,3
