"","circ_id","mpi1","mpi2","mpi3"
"7123","scaffold0033:3700732|3708077","13.000","7.000","1.000"
"7124","scaffold0033:3771658|3777604","3.000","4.000","2.000"
"7125","scaffold0033:4555552|4556106","15.000","17.000","7.000"
"7126","scaffold0033:5745056|5746186","33.000","62.000","50.000"
"7127","scaffold0033:5745056|5750452","51.000","1.000","32.000"
"7128","scaffold0033:5818990|5821783","6.000","6.000","2.000"
"7129","scaffold0033:5824301|5825753","11.000","17.000","13.000"
"7130","scaffold0033:5825323|5827657","3.000","2.000","1.000"
"7131","scaffold0033:5994775|5999344","7.000","1.000","4.000"
"7132","scaffold0033:6108283|6111570","1.000","10.000","1.000"
"7133","scaffold0033:6136789|6140099","15.000","6.000","15.000"
"7134","scaffold0033:6144546|6154997","6.000","23.000","11.000"
"7135","scaffold0033:6152910|6154997","13.000","5.000","5.000"
"7136","scaffold0033:6154804|6159100","9.000","1.000","3.000"
"7137","scaffold0033:6183490|6193140","28.000","33.000","31.000"
"7138","scaffold0033:6183490|6204162","7.000","11.000","12.000"
"7139","scaffold0033:6189670|6204162","15.000","2.000","3.000"
"7140","scaffold0033:6204059|6227157","3.000","6.000","6.000"
"7141","scaffold0033:6673856|6675840","14.000","7.000","17.000"
"7142","scaffold0033:6673856|6692816","10.000","3.000","10.000"
"7143","scaffold0033:6677492|6679335","3.000","7.000","8.000"
"7144","scaffold0033:7068311|7080051","7.000","1.000","6.000"
"7145","scaffold0033:7640671|7641267","13.000","1.000","5.000"
"7146","scaffold0033:7643702|7646411","1.000","1.000","6.000"
"7147","scaffold0033:7646018|7646411","5.000","11.000","1.000"
"7148","scaffold0033:7767203|7789679","25.000","17.000","17.000"
"7149","scaffold0033:7779091|7783619","9.000","10.000","11.000"
"7150","scaffold0033:7779091|7789679","12.000","4.000","14.000"
"7151","scaffold0033:8016288|8016930","11.000","14.000","3.000"
"7152","scaffold0033:8066053|8069978","1.000","5.000","1.000"
"7153","scaffold0033:833057|838330","13.000","5.000","1.000"
"7154","scaffold0033:833057|893191","8.000","1.000","8.000"
"7155","scaffold0033:852716|867456","13.000","17.000","29.000"
"7156","scaffold0033:852716|893191","14.000","29.000","29.000"
"7157","scaffold0033:867281|893191","187.000","335.000","381.000"
"7158","scaffold0034:2143375|2144300","6.000","2.000","7.000"
"7159","scaffold0034:2465214|2465558","2.000","9.000","1.000"
"7160","scaffold0034:2476181|2488112","1.000","7.000","3.000"
"7161","scaffold0034:2482032|2484830","6.000","3.000","4.000"
"7162","scaffold0034:2662105|2667163","30.000","65.000","19.000"
"7163","scaffold0034:2698498|2704210","19.000","44.000","5.000"
"7164","scaffold0034:302923|303277","6.000","15.000","26.000"
"7165","scaffold0034:3256379|3256800","6.000","12.000","10.000"
"7166","scaffold0034:3822840|3824936","6.000","3.000","3.000"
"7167","scaffold0034:3841952|3859914","1.000","3.000","2.000"
"7168","scaffold0034:4506998|4527326","3.000","1.000","4.000"
"7169","scaffold0034:4518315|4520142","73.000","197.000","138.000"
"7170","scaffold0034:4518315|4527326","29.000","59.000","59.000"
"7171","scaffold0034:4923008|4923677","12.000","29.000","44.000"
"7172","scaffold0034:4923008|4950641","22.000","15.000","8.000"
"7173","scaffold0034:4923482|4923677","1.000","3.000","1.000"
"7174","scaffold0034:5231501|5234788","2.000","22.000","11.000"
"7175","scaffold0034:5234548|5239607","12.000","4.000","2.000"
"7176","scaffold0034:5303275|5305537","4.000","3.000","4.000"
"7177","scaffold0034:5415834|5418326","5.000","12.000","2.000"
"7178","scaffold0034:5415834|5429439","3.000","1.000","5.000"
"7179","scaffold0034:5418209|5420337","2.000","2.000","3.000"
"7180","scaffold0034:551066|559584","2.000","1.000","9.000"
"7181","scaffold0034:5810413|5815517","2.000","6.000","3.000"
"7182","scaffold0034:5930949|5931501","126.000","72.000","54.000"
"7183","scaffold0034:6651497|6652074","8.000","13.000","8.000"
"7184","scaffold0034:7055765|7070512","5.000","12.000","1.000"
"7185","scaffold0034:7093873|7094417","14.000","6.000","5.000"
"7186","scaffold0034:720816|730234","3.000","19.000","13.000"
"7187","scaffold0034:722657|730234","5.000","2.000","20.000"
"7188","scaffold0034:745405|757730","1.000","1.000","5.000"
"7189","scaffold0034:750553|757730","21.000","7.000","4.000"
"7190","scaffold0034:91564|102591","9.000","3.000","9.000"
"7191","scaffold0035:1458249|1458528","7.000","8.000","6.000"
"7192","scaffold0035:1866843|1868723","1.000","2.000","3.000"
"7193","scaffold0035:1866843|1877567","25.000","13.000","10.000"
"7194","scaffold0035:1874492|1877567","4.000","10.000","4.000"
"7195","scaffold0035:2379166|2382084","3.000","13.000","4.000"
"7196","scaffold0035:2403999|2406959","3.000","3.000","3.000"
"7197","scaffold0035:2647502|2650357","3.000","1.000","4.000"
"7198","scaffold0035:2760775|2762730","12.000","6.000","18.000"
"7199","scaffold0035:2959959|2961220","63.000","61.000","95.000"
"7200","scaffold0035:3117645|3118219","16.000","20.000","27.000"
"7201","scaffold0035:3147468|3149724","5.000","6.000","3.000"
"7202","scaffold0035:3508756|3510769","38.000","42.000","14.000"
"7203","scaffold0035:3724472|3733841","33.000","97.000","69.000"
"7204","scaffold0035:3739325|3740389","10.000","11.000","4.000"
"7205","scaffold0035:3799625|3800100","113.000","221.000","146.000"
"7206","scaffold0035:3858035|3858481","36.000","53.000","34.000"
"7207","scaffold0035:4075273|4077572","34.000","26.000","40.000"
"7208","scaffold0035:4092692|4093810","1.000","25.000","8.000"
"7209","scaffold0035:4520489|4541025","7.000","2.000","1.000"
"7210","scaffold0035:4567818|4568093","13.000","13.000","15.000"
"7211","scaffold0035:4567818|4568400","8.000","9.000","2.000"
"7212","scaffold0035:4596524|4597775","28.000","26.000","32.000"
"7213","scaffold0035:4691703|4692540","29.000","45.000","13.000"
"7214","scaffold0035:4691703|4792668","4.000","3.000","1.000"
"7215","scaffold0036:1266919|1268531","26.000","44.000","81.000"
"7216","scaffold0036:1273630|1275080","22.000","25.000","33.000"
"7217","scaffold0036:1716609|1721645","10.000","6.000","8.000"
"7218","scaffold0036:228334|230536","4.000","11.000","8.000"
"7219","scaffold0036:254407|258387","33.000","50.000","60.000"
"7220","scaffold0036:254407|260905","10.000","9.000","13.000"
"7221","scaffold0036:254407|268268","39.000","28.000","30.000"
"7222","scaffold0036:265702|268268","9.000","37.000","12.000"
"7223","scaffold0036:3990419|4017097","1.000","8.000","13.000"
"7224","scaffold0036:4015565|4017097","6.000","1.000","2.000"
"7225","scaffold0036:4043758|4048333","4.000","3.000","4.000"
"7226","scaffold0036:4185729|4187570","27.000","18.000","13.000"
"7227","scaffold0036:4877762|4886100","3.000","17.000","7.000"
"7228","scaffold0036:4883328|4886100","5.000","40.000","5.000"
"7229","scaffold0036:4884697|4886100","8.000","11.000","5.000"
"7230","scaffold0037:1075679|1078010","107.000","84.000","25.000"
"7231","scaffold0037:1075679|1079455","11.000","23.000","15.000"
"7232","scaffold0037:1136035|1138091","17.000","39.000","33.000"
"7233","scaffold0037:1671144|1671783","67.000","114.000","76.000"
"7234","scaffold0037:1677817|1679721","48.000","9.000","2.000"
"7235","scaffold0037:1835296|1836696","56.000","69.000","76.000"
"7236","scaffold0037:1900468|1911045","4.000","1.000","1.000"
"7237","scaffold0037:1912312|1915183","38.000","43.000","41.000"
"7238","scaffold0037:1917030|1920026","3.000","14.000","2.000"
"7239","scaffold0037:1960030|1960897","2.000","6.000","21.000"
"7240","scaffold0037:2040577|2042007","23.000","42.000","10.000"
"7241","scaffold0037:2040577|2044797","8.000","21.000","10.000"
"7242","scaffold0037:2040577|2051215","11.000","46.000","16.000"
"7243","scaffold0037:2040577|2055992","7.000","8.000","7.000"
"7244","scaffold0037:2040577|2073041","3.000","3.000","4.000"
"7245","scaffold0037:2040915|2044797","7.000","7.000","5.000"
"7246","scaffold0037:2040915|2051215","6.000","7.000","6.000"
"7247","scaffold0037:2040915|2055992","3.000","4.000","6.000"
"7248","scaffold0037:2040915|2073041","9.000","6.000","9.000"
"7249","scaffold0037:2044730|2051215","14.000","14.000","4.000"
"7250","scaffold0037:2044730|2055992","7.000","4.000","6.000"
"7251","scaffold0037:2049167|2055992","9.000","1.000","10.000"
"7252","scaffold0037:2072892|2084586","30.000","9.000","14.000"
"7253","scaffold0037:2338492|2339679","7.000","3.000","3.000"
"7254","scaffold0037:2680448|2682448","13.000","6.000","26.000"
"7255","scaffold0037:2792998|2800763","9.000","6.000","5.000"
"7256","scaffold0037:2792998|2804616","5.000","21.000","4.000"
"7257","scaffold0037:2812278|2815089","18.000","16.000","24.000"
"7258","scaffold0037:2812278|2822548","30.000","68.000","44.000"
"7259","scaffold0037:2859158|2865446","129.000","187.000","88.000"
"7260","scaffold0037:2975309|2983285","57.000","26.000","32.000"
"7261","scaffold0037:3051409|3052989","5.000","3.000","1.000"
"7262","scaffold0037:3092852|3098325","75.000","5.000","25.000"
"7263","scaffold0037:3114196|3132676","2.000","1.000","3.000"
"7264","scaffold0037:3296191|3298078","10.000","16.000","21.000"
"7265","scaffold0037:3338562|3339314","17.000","6.000","4.000"
"7266","scaffold0037:3374797|3380470","2.000","2.000","6.000"
"7267","scaffold0037:3374797|3388106","2.000","4.000","3.000"
"7268","scaffold0037:3376608|3380470","2.000","6.000","1.000"
"7269","scaffold0037:3417948|3419289","12.000","30.000","7.000"
"7270","scaffold0037:3419116|3424813","3.000","2.000","6.000"
"7271","scaffold0037:3455887|3465998","6.000","3.000","5.000"
"7272","scaffold0037:3484270|3507715","20.000","34.000","20.000"
"7273","scaffold0037:3507537|3507715","3.000","6.000","2.000"
"7274","scaffold0037:351357|353482","3.000","2.000","1.000"
"7275","scaffold0037:3560258|3597166","3.000","7.000","4.000"
"7276","scaffold0037:3713928|3715069","14.000","3.000","4.000"
"7277","scaffold0037:640957|645348","103.000","27.000","143.000"
"7278","scaffold0037:709455|714796","5.000","5.000","11.000"
"7279","scaffold0037:859887|861829","19.000","37.000","43.000"
"7280","scaffold0037:940174|946670","6.000","2.000","5.000"
"7281","scaffold0038:1199187|1200454","4.000","10.000","8.000"
"7282","scaffold0038:1355321|1360122","3.000","6.000","4.000"
"7283","scaffold0038:1359386|1360122","2.000","6.000","6.000"
"7284","scaffold0038:1676714|1678978","28.000","12.000","28.000"
"7285","scaffold0038:1752666|1763360","3.000","9.000","1.000"
"7286","scaffold0038:1752666|1768965","4.000","9.000","9.000"
"7287","scaffold0038:1771389|1777559","2.000","6.000","2.000"
"7288","scaffold0038:1782454|1786032","4.000","6.000","8.000"
"7289","scaffold0038:1797819|1802526","13.000","9.000","16.000"
"7290","scaffold0038:1859776|1860106","6.000","6.000","7.000"
"7291","scaffold0038:1877686|1883051","5.000","2.000","9.000"
"7292","scaffold0038:1934724|1941773","21.000","40.000","17.000"
"7293","scaffold0038:1934724|1963088","21.000","11.000","6.000"
"7294","scaffold0038:1962944|1963088","14.000","15.000","13.000"
"7295","scaffold0038:1962944|2004959","5.000","4.000","2.000"
"7296","scaffold0038:2094500|2098697","1.000","2.000","4.000"
"7297","scaffold0038:3044310|3048969","2.000","3.000","1.000"
"7298","scaffold0038:3044310|3067756","5.000","1.000","4.000"
"7299","scaffold0038:3245292|3270434","22.000","10.000","5.000"
"7300","scaffold0038:3269697|3270434","10.000","4.000","7.000"
"7301","scaffold0038:3419604|3425770","1.000","6.000","2.000"
"7302","scaffold0038:3501931|3506572","2.000","7.000","1.000"
"7303","scaffold0038:3506537|3514206","2.000","2.000","7.000"
"7304","scaffold0038:910113|911163","7.000","2.000","1.000"
"7305","scaffold0038:966693|967029","116.000","176.000","166.000"
"7306","scaffold0038:966693|992553","3.000","3.000","2.000"
"7307","scaffold0038:992451|1003438","3.000","2.000","2.000"
"7308","scaffold0038:999432|1003438","15.000","6.000","12.000"
"7309","scaffold0038:999432|1021936","10.000","12.000","12.000"
"7310","scaffold0039:3001235|3008023","12.000","1.000","1.000"
"7311","scaffold0039:3007889|3012373","39.000","39.000","43.000"
"7312","scaffold0039:3007889|3012399","9.000","17.000","8.000"
"7313","scaffold0040:1114541|1125695","8.000","3.000","6.000"
"7314","scaffold0040:1114541|1125699","12.000","5.000","9.000"
"7315","scaffold0040:1262127|1266696","1.000","1.000","1.000"
"7316","scaffold0040:1266518|1267874","21.000","45.000","35.000"
"7317","scaffold0040:1274573|1279914","8.000","4.000","2.000"
"7318","scaffold0040:1274573|1291631","10.000","19.000","16.000"
"7319","scaffold0040:1291470|1294136","49.000","61.000","58.000"
"7320","scaffold0040:1293697|1294136","7.000","1.000","8.000"
"7321","scaffold0040:2707709|2707943","10.000","15.000","10.000"
"7322","scaffold0040:2707709|2712205","67.000","115.000","67.000"
"7323","scaffold0040:2761434|2761644","5.000","9.000","5.000"
"7324","scaffold0040:2761434|2782352","4.000","5.000","4.000"
"7325","scaffold0040:449043|466330","12.000","17.000","7.000"
"7326","scaffold0040:968575|980883","15.000","27.000","34.000"
"7327","scaffold0040:980796|1023589","2.000","2.000","6.000"
"7328","scaffold0041:1014264|1042982","7.000","18.000","11.000"
"7329","scaffold0041:1070782|1071656","9.000","4.000","8.000"
"7330","scaffold0041:1281381|1296514","14.000","9.000","1.000"
"7331","scaffold0041:202722|204460","3.000","12.000","21.000"
"7332","scaffold0041:2308438|2309463","31.000","21.000","48.000"
"7333","scaffold0041:2308468|2309463","88.000","112.000","101.000"
"7334","scaffold0041:2401635|2403538","20.000","28.000","23.000"
"7335","scaffold0041:2862111|2863688","114.000","101.000","71.000"
"7336","scaffold0041:2862111|2889611","6.000","7.000","1.000"
"7337","scaffold0041:2862111|2896892","24.000","17.000","18.000"
"7338","scaffold0041:2889442|2896892","2.000","13.000","4.000"
"7339","scaffold0041:395048|395992","6.000","1.000","2.000"
"7340","scaffold0041:415580|416770","17.000","15.000","20.000"
"7341","scaffold0041:418897|419640","2.000","1.000","1.000"
"7342","scaffold0041:426997|427280","10.000","46.000","19.000"
"7343","scaffold0041:432309|432680","18.000","27.000","27.000"
"7344","scaffold0041:511133|528187","4.000","6.000","12.000"
"7345","scaffold0041:511133|531548","4.000","4.000","9.000"
"7346","scaffold0041:513943|528187","10.000","17.000","3.000"
"7347","scaffold0041:527183|528187","23.000","43.000","29.000"
"7348","scaffold0041:601572|608032","10.000","9.000","8.000"
"7349","scaffold0041:640806|641450","45.000","40.000","40.000"
"7350","scaffold0041:905011|905329","9.000","6.000","1.000"
"7351","scaffold0041:981578|983388","13.000","9.000","64.000"
"7352","scaffold0042:1011540|1015100","64.000","134.000","59.000"
"7353","scaffold0042:1025803|1031590","13.000","5.000","7.000"
"7354","scaffold0042:1025803|1031593","22.000","26.000","8.000"
"7355","scaffold0042:1113040|1118758","4.000","5.000","4.000"
"7356","scaffold0042:1163044|1165650","2.000","7.000","11.000"
"7357","scaffold0042:1308201|1310765","15.000","7.000","11.000"
"7358","scaffold0042:1318134|1318527","4.000","1.000","4.000"
"7359","scaffold0042:1405672|1416961","84.000","107.000","13.000"
"7360","scaffold0042:1416821|1438524","20.000","24.000","16.000"
"7361","scaffold0042:1470223|1486542","10.000","12.000","14.000"
"7362","scaffold0042:1481502|1492620","6.000","14.000","19.000"
"7363","scaffold0042:2095914|2097378","40.000","23.000","49.000"
"7364","scaffold0042:2144178|2150102","13.000","10.000","4.000"
"7365","scaffold0042:2149024|2150102","7.000","21.000","13.000"
"7366","scaffold0042:2171817|2179351","73.000","77.000","66.000"
"7367","scaffold0042:2513352|2516992","8.000","8.000","12.000"
"7368","scaffold0042:267586|270602","1.000","6.000","2.000"
"7369","scaffold0042:294500|295753","3.000","1.000","4.000"
"7370","scaffold0042:332546|336775","29.000","52.000","30.000"
"7371","scaffold0042:360579|361591","2.000","2.000","1.000"
"7372","scaffold0042:421968|426626","8.000","2.000","4.000"
"7373","scaffold0043:1545434|1547795","1.000","24.000","12.000"
"7374","scaffold0044:1866418|1868457","270.000","447.000","210.000"
"7375","scaffold0044:646946|647995","8.000","14.000","17.000"
"7376","scaffold0044:686197|707525","13.000","61.000","48.000"
"7377","scaffold0044:686197|710982","7.000","11.000","7.000"
"7378","scaffold0046:1144194|1146419","1.000","1.000","4.000"
"7379","scaffold0046:1168725|1171686","34.000","45.000","61.000"
"7380","scaffold0046:1254157|1273216","29.000","7.000","21.000"
"7381","scaffold0046:1273022|1273216","6.000","2.000","10.000"
"7382","scaffold0046:1466897|1468638","47.000","27.000","44.000"
"7383","scaffold0046:1568852|1570896","5.000","1.000","1.000"
"7384","scaffold0046:1568852|1571793","5.000","6.000","15.000"
"7385","scaffold0046:1568852|1575719","8.000","9.000","5.000"
"7386","scaffold0046:1570735|1571793","81.000","31.000","49.000"
"7387","scaffold0046:1770361|1770698","12.000","1.000","5.000"
"7388","scaffold0046:1784443|1786466","8.000","9.000","11.000"
"7389","scaffold0046:1893457|1899256","89.000","89.000","79.000"
"7390","scaffold0046:1913216|1915123","18.000","1.000","8.000"
"7391","scaffold0046:1998233|2007272","10.000","4.000","3.000"
"7392","scaffold0046:2059955|2062012","137.000","95.000","88.000"
