"","circ_id","hsa1","hsa2","hsa3"
"5698","7:105459167|105465414",NA,"2.000",NA
"5699","7:105462620|105468463",NA,"2.000",NA
"5700","7:105526804|105526971",NA,"1.000",NA
"5701","7:106097689|106099282",NA,"1.000",NA
"5702","7:106154292|106154453",NA,"7.000",NA
"5703","7:106216869|106217036","1.000",NA,NA
"5704","7:107362032|107372760",NA,"3.000",NA
"5705","7:11061790|11111467",NA,"11.000","1.000"
"5706","7:111095000|111095207",NA,"2.000",NA
"5707","7:111337749|111337913","2.000",NA,NA
"5708","7:1113625|1114019",NA,"7.000",NA
"5709","7:112286872|112287074",NA,"1.000",NA
"5710","7:112471033|112471347","1.000",NA,NA
"5711","7:11272906|11273240",NA,"3.000",NA
"5712","7:11446060|11447424",NA,"4.000",NA
"5713","7:118185646|118188405",NA,"12.000",NA
"5714","7:118758430|118758582",NA,NA,"1.000"
"5715","7:121593469|121593642",NA,NA,"1.000"
"5716","7:122379367|122393582",NA,"1.000",NA
"5717","7:122868429|122868604",NA,NA,"1.000"
"5718","7:123968538|123968697",NA,NA,"1.000"
"5719","7:124044976|124045205","3.000",NA,NA
"5720","7:126541259|126541428",NA,NA,"1.000"
"5721","7:127190490|127190657",NA,NA,"1.000"
"5722","7:127704838|127721400",NA,"3.000","4.000"
"5723","7:127807483|127888012",NA,"5.000",NA
"5724","7:1278753|1279028","1.000",NA,NA
"5725","7:127981595|127981941","1.000",NA,NA
"5726","7:128052761|128053134","2.000",NA,NA
"5727","7:128142037|128142239",NA,NA,"3.000"
"5728","7:128318247|128318404",NA,"2.000",NA
"5729","7:128574719|128580094",NA,"4.000",NA
"5730","7:128579998|128592017",NA,"4.000",NA
"5731","7:128806858|128806995",NA,NA,"3.000"
"5732","7:128819457|128819650","1.000",NA,NA
"5733","7:128959709|128959956","1.000",NA,NA
"5734","7:129014978|129018157",NA,"3.000",NA
"5735","7:129054119|129054310",NA,"2.000",NA
"5736","7:129631373|129631524",NA,NA,"1.000"
"5737","7:13002801|13002995",NA,NA,"1.000"
"5738","7:130163106|130163250",NA,"2.000",NA
"5739","7:130304477|130306897",NA,"3.000",NA
"5740","7:130386812|130386960",NA,NA,"1.000"
"5741","7:130420116|130420265",NA,NA,"1.000"
"5742","7:130526152|130530501",NA,"2.000",NA
"5743","7:130532984|130537646","1.000",NA,NA
"5744","7:130811067|130811221",NA,NA,"1.000"
"5745","7:130811072|130811229",NA,NA,"1.000"
"5746","7:130945719|131052555",NA,"2.000",NA
"5747","7:131126197|131126402","1.000",NA,NA
"5748","7:131438865|131439025",NA,NA,"2.000"
"5749","7:132248318|132248499","1.000",NA,NA
"5750","7:132294735|132294879",NA,"1.000",NA
"5751","7:133698368|133698511",NA,NA,"1.000"
"5752","7:133951107|133951388","1.000",NA,NA
"5753","7:133983205|133983375",NA,NA,"1.000"
"5754","7:134220656|134220792",NA,NA,"3.000"
"5755","7:134361117|134379463",NA,"1.000",NA
"5756","7:134582077|134582238",NA,NA,"1.000"
"5757","7:134644075|134644290","1.000",NA,NA
"5758","7:135152521|135152706",NA,NA,"2.000"
"5759","7:135193230|135193672",NA,"6.000",NA
"5760","7:13521985|13522166",NA,NA,"1.000"
"5761","7:135259768|135260092",NA,NA,"2.000"
"5762","7:135819390|135819637","1.000",NA,NA
"5763","7:137778302|137778517",NA,"4.000",NA
"5764","7:137903958|137908436",NA,"2.000",NA
"5765","7:138611202|138611368",NA,"1.000",NA
"5766","7:138798883|138799092",NA,NA,"2.000"
"5767","7:138901413|138901579",NA,NA,"1.000"
"5768","7:139409562|139412580",NA,"4.000",NA
"5769","7:139715931|139717015",NA,NA,"1.000"
"5770","7:140113490|140120529",NA,NA,"2.000"
"5771","7:140134420|140134601","1.000",NA,NA
"5772","7:140355667|140358785",NA,"5.000","1.000"
"5773","7:140480181|140480321",NA,NA,"1.000"
"5774","7:140632323|140632471",NA,"1.000",NA
"5775","7:140702865|140704963",NA,"1.000","2.000"
"5776","7:141083080|141083353","2.000",NA,NA
"5777","7:141354803|141354996",NA,NA,"2.000"
"5778","7:141511461|141511737",NA,NA,"1.000"
"5779","7:14175435|14175578",NA,NA,"1.000"
"5780","7:141768544|141768713",NA,NA,"2.000"
"5781","7:142145169|142145356",NA,"3.000",NA
"5782","7:142580724|142580863",NA,NA,"3.000"
"5783","7:143903881|143904199","2.000",NA,NA
"5784","7:143950207|143950397",NA,NA,"1.000"
"5785","7:144062853|144064290",NA,NA,"1.000"
"5786","7:144600303|144600447",NA,"2.000",NA
"5787","7:144634671|144634819",NA,"2.000",NA
"5788","7:145063736|145063908",NA,NA,"6.000"
"5789","7:145302100|145302271",NA,NA,"1.000"
"5790","7:146187629|146187799","3.000",NA,NA
"5791","7:1480316|1480877",NA,"1.000",NA
"5792","7:148591668|148591803","2.000",NA,NA
"5793","7:148846469|148847305",NA,"3.000",NA
"5794","7:149018991|149021147",NA,NA,"5.000"
"5795","7:149153944|149154340",NA,"12.000",NA
"5796","7:149282262|149282474",NA,NA,"1.000"
"5797","7:150003078|150003221",NA,NA,"1.000"
"5798","7:150220244|150220498",NA,"1.000",NA
"5799","7:151117094|151118632",NA,"4.000",NA
"5800","7:151153588|151153757",NA,NA,"1.000"
"5801","7:151423975|151424335",NA,"3.000",NA
"5802","7:151424774|151424930",NA,NA,"2.000"
"5803","7:151484736|151498180",NA,"1.000",NA
"5804","7:152309965|152315338",NA,"3.000",NA
"5805","7:152744748|152745874",NA,"4.000",NA
"5806","7:152858168|152858347",NA,NA,"2.000"
"5807","7:153113246|153113412",NA,NA,"1.000"
"5808","7:153191420|153191623","1.000",NA,NA
"5809","7:153368943|153369107",NA,NA,"1.000"
"5810","7:154695538|154695738","1.000",NA,NA
"5811","7:154922402|154922575",NA,"2.000",NA
"5812","7:155284746|155284882",NA,NA,"1.000"
"5813","7:155567445|155567643",NA,"2.000",NA
"5814","7:155665174|155672915",NA,"1.000",NA
"5815","7:155672866|155680908",NA,"6.000",NA
"5816","7:156288413|156288590",NA,"2.000",NA
"5817","7:156448892|156449027",NA,NA,"2.000"
"5818","7:156600600|156600771",NA,"4.000",NA
"5819","7:156756392|156826744",NA,"1.000",NA
"5820","7:156826604|156826744",NA,"1.000",NA
"5821","7:156826604|156836885",NA,"6.000","1.000"
"5822","7:157253547|157253781","2.000",NA,NA
"5823","7:157382245|157385611",NA,"12.000",NA
"5824","7:157445983|157446612",NA,NA,"1.000"
"5825","7:157590573|157590713",NA,"2.000",NA
"5826","7:157776045|157776851",NA,NA,"1.000"
"5827","7:157788942|157789109",NA,NA,"3.000"
"5828","7:157823065|157823215","1.000",NA,NA
"5829","7:158150515|158150880",NA,NA,"3.000"
"5830","7:158731973|158732145",NA,NA,"2.000"
"5831","7:158735502|158739121",NA,NA,"3.000"
"5832","7:158759485|158764853",NA,"8.000",NA
"5833","7:158788003|158799072",NA,"3.000",NA
"5834","7:158793649|158799072",NA,"2.000",NA
"5835","7:159114285|159114470","1.000",NA,NA
"5836","7:16681300|16689906",NA,"2.000","3.000"
"5837","7:16682779|16689906",NA,"1.000",NA
"5838","7:17814833|17875790",NA,"1.000",NA
"5839","7:1785717|1785968","1.000",NA,NA
"5840","7:1957628|2002121",NA,"6.000","1.000"
"5841","7:21060260|21060425",NA,NA,"1.000"
"5842","7:2229983|2230727",NA,"6.000",NA
"5843","7:22681795|22682483",NA,NA,"1.000"
"5844","7:22699054|22699226","1.000",NA,NA
"5845","7:23367060|23367226",NA,NA,"3.000"
"5846","7:23414957|23415134",NA,"2.000",NA
"5847","7:23507419|23513082",NA,"2.000",NA
"5848","7:23571131|23571298",NA,NA,"1.000"
"5849","7:2364371|2366448",NA,"5.000",NA
"5850","7:24620051|24650712",NA,"7.000",NA
"5851","7:24623662|24650712",NA,NA,"1.000"
"5852","7:24623665|24641868",NA,"1.000",NA
"5853","7:2523797|2524124",NA,NA,"1.000"
"5854","7:25423220|25423387",NA,NA,"2.000"
"5855","7:25476575|25476769","1.000",NA,NA
"5856","7:26185198|26197866",NA,"1.000",NA
"5857","7:26206367|26208555",NA,NA,"3.000"
"5858","7:27070768|27070935",NA,NA,"1.000"
"5859","7:27629370|27632445",NA,"11.000","2.000"
"5860","7:27629370|27649633",NA,"12.000","1.000"
"5861","7:27748517|27758133",NA,"4.000",NA
"5862","7:27765833|27766021",NA,"5.000",NA
"5863","7:27796115|27800090",NA,NA,"1.000"
"5864","7:27827737|27828783",NA,NA,"4.000"
"5865","7:28099435|28099586",NA,"1.000",NA
"5866","7:28450943|28451183","1.000",NA,NA
"5867","7:28522471|28522628",NA,"1.000",NA
"5868","7:29112760|29112938","1.000",NA,NA
"5869","7:30550635|30562128",NA,"2.000",NA
"5870","7:31324042|31324214",NA,"4.000",NA
"5871","7:31363363|31363585",NA,"1.000",NA
"5872","7:31511780|31512040","2.000",NA,NA
"5873","7:3152286|3152448",NA,NA,"1.000"
"5874","7:32010619|32011059",NA,NA,"4.000"
"5875","7:32833007|32834919",NA,"4.000",NA
"5876","7:32896025|32896195","1.000",NA,NA
"5877","7:32988506|32988652",NA,"1.000","2.000"
"5878","7:33243597|33243744",NA,NA,"1.000"
"5879","7:33734171|33734440","1.000",NA,NA
"5880","7:34436279|34436512",NA,"6.000",NA
"5881","7:34734284|34734440",NA,NA,"1.000"
"5882","7:34901005|34901191",NA,NA,"1.000"
"5883","7:35412828|35412963",NA,NA,"3.000"
"5884","7:37518326|37518523","2.000",NA,NA
"5885","7:37742353|37742510",NA,NA,"1.000"
"5886","7:37989729|37989924","2.000",NA,NA
"5887","7:38752221|38752411","1.000",NA,NA
"5888","7:39218780|39218978",NA,"2.000",NA
"5889","7:3940895|3941260",NA,NA,"2.000"
"5890","7:39474159|39474335",NA,NA,"1.000"
"5891","7:40179338|40237726",NA,NA,"2.000"
"5892","7:40388503|40388670",NA,NA,"4.000"
"5893","7:4168875|4169109",NA,"3.000",NA
"5894","7:42449336|42449510",NA,NA,"2.000"
"5895","7:43120286|43120441",NA,NA,"2.000"
"5896","7:43639448|43640649",NA,"22.000","2.000"
"5897","7:43870704|43870947","1.000",NA,NA
"5898","7:43986600|43988247",NA,"2.000",NA
"5899","7:44130705|44130840",NA,NA,"1.000"
"5900","7:44305472|44305627",NA,NA,"2.000"
"5901","7:44312111|44312280",NA,"2.000",NA
"5902","7:44581293|44581479",NA,"3.000",NA
"5903","7:44674410|44675268",NA,"1.000",NA
"5904","7:44737386|44737591",NA,"1.000",NA
"5905","7:45159556|45159801",NA,NA,"1.000"
"5906","7:4562834|4563038",NA,"5.000",NA
"5907","7:45660380|45660710",NA,NA,"1.000"
"5908","7:45685727|45685961","2.000",NA,NA
"5909","7:45708597|45708775","2.000",NA,NA
"5910","7:45832424|45832747","1.000",NA,NA
"5911","7:45877414|45877614",NA,"1.000",NA
"5912","7:4601862|4602035",NA,"1.000",NA
"5913","7:46765993|46766252","2.000",NA,NA
"5914","7:47344754|47346356",NA,"3.000",NA
"5915","7:47472920|47473275",NA,"2.000",NA
"5916","7:47490131|47490683",NA,NA,"1.000"
"5917","7:47599924|47600110",NA,NA,"3.000"
"5918","7:480738|480907",NA,NA,"1.000"
"5919","7:48134120|48134349",NA,NA,"1.000"
"5920","7:48222639|48222993",NA,"5.000",NA
"5921","7:48617475|48617622",NA,"1.000",NA
"5922","7:50211656|50211917","1.000",NA,NA
"5923","7:50319047|50327757",NA,"1.000",NA
"5924","7:50502105|50502326",NA,"1.000",NA
"5925","7:50595048|50595220",NA,NA,"1.000"
"5926","7:50669721|50703908",NA,"5.000","1.000"
"5927","7:50703820|50710990",NA,"8.000",NA
"5928","7:51296716|51297097",NA,NA,"4.000"
"5929","7:51662177|51662374",NA,"1.000",NA
"5930","7:53292663|53292820",NA,NA,"2.000"
"5931","7:54151030|54151215",NA,NA,"1.000"
"5932","7:54270426|54270780",NA,NA,"1.000"
"5933","7:5521713|5593768",NA,NA,"1.000"
"5934","7:55261388|55261656","1.000",NA,NA
"5935","7:55304932|55305069","1.000",NA,NA
"5936","7:55389441|55389704","3.000",NA,NA
"5937","7:55510429|55512865",NA,NA,"2.000"
"5938","7:55686772|55687011","1.000",NA,NA
"5939","7:55982209|55983868",NA,"5.000",NA
"5940","7:55985569|55985878",NA,NA,"1.000"
"5941","7:56078101|56078508",NA,"1.000",NA
"5942","7:56083277|56083715",NA,"7.000","1.000"
"5943","7:56170968|56171119",NA,"2.000",NA
"5944","7:57141092|57141237","3.000",NA,NA
"5945","7:57228625|57228808",NA,NA,"1.000"
"5946","7:57310186|57310325","1.000",NA,NA
"5947","7:5747009|5747166",NA,NA,"2.000"
"5948","7:5901656|5910116",NA,"3.000",NA
"5949","7:6019786|6019957",NA,"3.000",NA
"5950","7:6094114|6094269",NA,NA,"2.000"
"5951","7:63905837|63905998",NA,NA,"1.000"
"5952","7:64283170|64283345",NA,"1.000",NA
"5953","7:64381948|64382119",NA,"2.000",NA
"5954","7:64543706|64544432",NA,"3.000",NA
"5955","7:6466070|6469754",NA,"1.000",NA
"5956","7:64814917|64817335",NA,"2.000",NA
"5957","7:64902516|64902872",NA,"1.000",NA
"5958","7:66127703|66134374",NA,"3.000",NA
"5959","7:6642466|6642631","1.000",NA,NA
"5960","7:66573384|66576929",NA,"3.000","3.000"
"5961","7:66619389|66619636","1.000",NA,NA
"5962","7:66729450|66729605","1.000",NA,NA
"5963","7:66771882|66775393",NA,"6.000",NA
"5964","7:6697338|6705223",NA,"2.000",NA
"5965","7:66993216|66994341",NA,"6.000","1.000"
"5966","7:67055834|67056310",NA,NA,"2.000"
"5967","7:677228|711527",NA,"11.000",NA
"5968","7:6780808|6781476",NA,"4.000",NA
"5969","7:68583585|68583763",NA,"2.000",NA
"5970","7:68618789|68618924",NA,NA,"1.000"
"5971","7:69013008|69013244",NA,NA,"1.000"
"5972","7:69151251|69151412",NA,"7.000",NA
"5973","7:69899285|69899498",NA,"5.000","2.000"
"5974","7:70090451|70090724","2.000",NA,NA
"5975","7:70168921|70171767",NA,NA,"1.000"
"5976","7:71702771|71702914",NA,NA,"2.000"
"5977","7:72125698|72125835","1.000",NA,NA
"5978","7:72154546|72154703",NA,"3.000",NA
"5979","7:72251096|72251236",NA,"5.000",NA
"5980","7:72805603|72805746",NA,NA,"3.000"
"5981","7:72807065|72807356",NA,"10.000","4.000"
"5982","7:72897257|72897433",NA,NA,"1.000"
"5983","7:73608145|73608287",NA,"6.000",NA
"5984","7:73686635|73687095",NA,"4.000",NA
"5985","7:74042589|74042949",NA,NA,"1.000"
"5986","7:74356409|74357477",NA,"4.000",NA
"5987","7:74705163|74716950",NA,NA,"2.000"
"5988","7:74705163|74718941",NA,"13.000",NA
"5989","7:75057528|75070769",NA,NA,"4.000"
"5990","7:75582972|75583156","1.000",NA,NA
"5991","7:75603086|75603222",NA,"2.000",NA
"5992","7:75690250|75690588",NA,NA,"2.000"
"5993","7:75729861|75730025",NA,NA,"2.000"
"5994","7:76295092|76295284","2.000",NA,NA
"5995","7:76997464|76997631",NA,NA,"1.000"
"5996","7:770470|775162",NA,"2.000",NA
"5997","7:77458162|77458321","1.000",NA,NA
"5998","7:77549668|77549834",NA,NA,"1.000"
"5999","7:77765494|77773314",NA,"4.000",NA
"6000","7:7786787|7801743",NA,"12.000","1.000"
"6001","7:80263211|80268304",NA,"1.000",NA
"6002","7:80515708|80515896",NA,"1.000",NA
"6003","7:8132653|8132812",NA,"1.000",NA
"6004","7:82335134|82410611",NA,"8.000",NA
"6005","7:83483972|83484568","5.000",NA,NA
"6006","7:8377448|8377613",NA,NA,"1.000"
"6007","7:8425060|8425215",NA,NA,"2.000"
"6008","7:84357749|84357918",NA,"6.000",NA
"6009","7:85121740|85153739",NA,"4.000",NA
"6010","7:854919|857957",NA,"8.000","1.000"
"6011","7:85619474|85619638",NA,"2.000",NA
"6012","7:85895691|85896045","2.000",NA,NA
"6013","7:87018283|87018448","1.000",NA,NA
"6014","7:87890307|87890467",NA,NA,"1.000"
"6015","7:89081166|89081308",NA,NA,"1.000"
"6016","7:89374342|89374587","1.000",NA,NA
"6017","7:90747680|90790652",NA,"1.000",NA
"6018","7:9108448|9108616","2.000",NA,NA
"6019","7:91681903|91682076",NA,NA,"2.000"
"6020","7:92012739|92012948",NA,NA,"1.000"
"6021","7:92146707|92146857",NA,NA,"1.000"
"6022","7:92681894|92682462",NA,NA,"2.000"
"6023","7:95111258|95120832",NA,"6.000",NA
"6024","7:95361969|95363494",NA,NA,"1.000"
"6025","7:95657500|95657671",NA,NA,"2.000"
"6026","7:96208837|96277338",NA,"1.000",NA
"6027","7:96979525|96979693",NA,NA,"2.000"
"6028","7:97281284|97281423",NA,"1.000",NA
"6029","7:98083683|98083837",NA,"3.000",NA
"6030","7:98504269|98504414",NA,NA,"1.000"
"6031","7:99338180|99348959",NA,"1.000",NA
"6032","7:99388038|99390012",NA,"2.000","1.000"
"6033","8:100239133|100239335",NA,NA,"1.000"
"6034","8:100287500|100288267",NA,"6.000",NA
"6035","8:100704296|100705673",NA,"4.000",NA
"6036","8:100741754|100743851",NA,"1.000",NA
"6037","8:100889484|100889636","1.000",NA,NA
"6038","8:101410449|101410627","1.000",NA,NA
"6039","8:102360070|102361626",NA,"19.000","1.000"
"6040","8:102722486|102722658","1.000",NA,NA
"6041","8:103246293|103246684",NA,"1.000",NA
"6042","8:103304062|103304241",NA,"6.000",NA
"6043","8:103311824|103312533",NA,"3.000",NA
"6044","8:104384037|104384174",NA,"4.000",NA
"6045","8:104414004|104414191","1.000",NA,NA
"6046","8:104971942|104972247",NA,"1.000",NA
"6047","8:10497711|10498808",NA,"6.000",NA
"6048","8:105944050|105944261",NA,NA,"1.000"
"6049","8:106586202|106586382",NA,"4.000",NA
"6050","8:10826151|10832984",NA,"3.000",NA
"6051","8:108264562|108264849",NA,"4.000",NA
"6052","8:108449822|108450492",NA,"3.000",NA
"6053","8:110475074|110475225",NA,NA,"1.000"
"6054","8:111174072|111174263",NA,NA,"1.000"
"6055","8:11304840|11319838",NA,"5.000",NA
"6056","8:115587000|115587604",NA,"2.000",NA
"6057","8:115587000|115623758",NA,"8.000",NA
"6058","8:116087469|116193093",NA,NA,"1.000"
"6059","8:116113443|116130280",NA,"1.000",NA
"6060","8:116459550|116459810","2.000",NA,NA
"6061","8:116655855|116658980",NA,NA,"4.000"
"6062","8:1166922|1167457","1.000",NA,NA
"6063","8:117060074|117060389",NA,NA,"1.000"
"6064","8:117671655|117671846",NA,NA,"3.000"
"6065","8:118241999|118242160",NA,"1.000",NA
"6066","8:119817983|119831721",NA,"3.000",NA
"6067","8:119928211|119929938",NA,"3.000",NA
"6068","8:119928211|120009133",NA,"1.000",NA
"6069","8:119928399|119929938",NA,NA,"2.000"
"6070","8:120001524|120009133",NA,"2.000",NA
"6071","8:120835625|120835812",NA,NA,"1.000"
"6072","8:121388579|121388764",NA,NA,"6.000"
"6073","8:121406538|121407133","1.000",NA,NA
"6074","8:121837329|121837550",NA,NA,"1.000"
"6075","8:123276917|123277078","2.000",NA,NA
"6076","8:123668893|123669033",NA,NA,"3.000"
"6077","8:123871836|123872083","2.000",NA,NA
"6078","8:124576555|124576724",NA,NA,"2.000"
"6079","8:125049005|125050665",NA,"9.000",NA
"6080","8:127218809|127218966","1.000",NA,NA
"6081","8:127264380|127264543",NA,"1.000",NA
"6082","8:127303550|127308650",NA,"1.000",NA
"6083","8:127738291|127740814","1.000",NA,NA
"6084","8:127758534|127758682",NA,"3.000",NA
"6085","8:127839342|127839479","1.000",NA,NA
"6086","8:127890588|127890998",NA,"10.000",NA
"6087","8:127961078|127961278","1.000",NA,NA
"6088","8:127983903|127989291",NA,"1.000",NA
"6089","8:128072921|128073088","2.000",NA,NA
"6090","8:128616401|128616540",NA,NA,"1.000"
"6091","8:128628332|128628495",NA,NA,"1.000"
"6092","8:128829598|128829762","1.000",NA,NA
"6093","8:129903311|129970995",NA,"2.000",NA
"6094","8:130084224|130084502",NA,"1.000",NA
"6095","8:130152735|130169067",NA,"3.000",NA
"6096","8:130152735|130180880",NA,"5.000",NA
"6097","8:130236921|130358143",NA,"3.000",NA
"6098","8:131016021|131016222",NA,NA,"2.000"
"6099","8:131419148|131419336",NA,NA,"2.000"
"6100","8:132163467|132186181",NA,"2.000",NA
"6101","8:132490712|132490856","1.000",NA,NA
"6102","8:134052478|134052851",NA,NA,"1.000"
"6103","8:134274833|134274993","5.000",NA,NA
"6104","8:134565332|134590355",NA,NA,"4.000"
"6105","8:134570999|134571262","1.000",NA,NA
"6106","8:134571162|134571350",NA,NA,"3.000"
"6107","8:13529413|13529719","2.000",NA,NA
"6108","8:135392215|135392383",NA,"2.000",NA
"6109","8:135542653|135582073",NA,"5.000",NA
"6110","8:136515839|136516082",NA,"3.000",NA
"6111","8:138518075|138518215",NA,NA,"2.000"
"6112","8:138993250|138993469","3.000",NA,NA
"6113","8:139407911|139408300",NA,NA,"3.000"
"6114","8:139479452|139479598",NA,NA,"1.000"
"6115","8:139885878|139910300",NA,"2.000",NA
"6116","8:140090301|140090453",NA,"1.000",NA
"6117","8:140192859|140193026",NA,"1.000",NA
"6118","8:140733328|140733513",NA,"1.000",NA
"6119","8:140818276|140830526",NA,NA,"4.000"
"6120","8:140818276|140864399",NA,"2.000",NA
"6121","8:140830471|140864399",NA,"9.000",NA
"6122","8:140846259|140864399",NA,NA,"1.000"
"6123","8:140864311|140890769",NA,"1.000",NA
"6124","8:141151618|141155970",NA,"4.000",NA
"6125","8:141160631|141163429",NA,"2.000",NA
"6126","8:141253988|141254629",NA,"6.000",NA
"6127","8:141991585|141991954","2.000",NA,NA
"6128","8:142570045|142570212",NA,NA,"5.000"
"6129","8:143784330|143784497",NA,"1.000",NA
"6130","8:144020274|144023095",NA,NA,"1.000"
"6131","8:144178988|144179138",NA,NA,"1.000"
"6132","8:144190783|144200541",NA,"13.000",NA
"6133","8:14561369|14561730",NA,NA,"2.000"
"6134","8:14969966|14970163",NA,NA,"1.000"
"6135","8:15202897|15203039",NA,NA,"1.000"
"6136","8:15842502|15842712","1.000",NA,NA
"6137","8:17584372|17584648","1.000",NA,NA
"6138","8:17589467|17589765",NA,"3.000",NA
"6139","8:17727050|17733805",NA,NA,"1.000"
"6140","8:17818408|17818581",NA,"3.000",NA
"6141","8:17950614|17953186",NA,"9.000",NA
"6142","8:18378024|18378230",NA,"1.000",NA
"6143","8:18867673|18872733",NA,NA,"3.000"
"6144","8:1902086|1902265",NA,"1.000",NA
"6145","8:19053056|19053242",NA,NA,"1.000"
"6146","8:19420535|19420699","5.000",NA,NA
"6147","8:19597437|19597582",NA,"1.000",NA
"6148","8:19826425|19830559",NA,"2.000",NA
"6149","8:21280624|21280786",NA,NA,"1.000"
"6150","8:21360796|21360946",NA,NA,"1.000"
"6151","8:21510376|21510596",NA,NA,"1.000"
"6152","8:21946337|21946518",NA,NA,"2.000"
"6153","8:21977769|21980203",NA,"1.000",NA
"6154","8:22498000|22498489",NA,"3.000",NA
"6155","8:22553155|22553310",NA,NA,"1.000"
"6156","8:23517823|23517958",NA,NA,"1.000"
"6157","8:23619326|23619490","2.000",NA,NA
"6158","8:24591545|24591733",NA,NA,"1.000"
"6159","8:25063479|25063625",NA,NA,"1.000"
"6160","8:25399910|25401066",NA,"7.000",NA
"6161","8:25411941|25412114",NA,"2.000",NA
"6162","8:25606731|25606902",NA,NA,"3.000"
"6163","8:25742274|25742449",NA,NA,"2.000"
"6164","8:26902429|26902601",NA,NA,"1.000"
"6165","8:27294079|27294310",NA,"1.000","1.000"
"6166","8:27806707|27806870",NA,NA,"2.000"
"6167","8:28155941|28162078",NA,NA,"2.000"
"6168","8:28493894|28494042",NA,"2.000",NA
"6169","8:28580299|28580494",NA,"5.000",NA
"6170","8:29216246|29216383",NA,"2.000",NA
"6171","8:29574757|29574903",NA,"1.000",NA
